val_loss,epoch,step,train_loss
6.517330169677734,0,749,
,0,749,5.310637950897217
5.390625476837158,1,1499,
,1,1499,4.45145845413208
4.744877815246582,2,2249,
,2,2249,4.015458583831787
4.393855094909668,3,2999,
,3,2999,3.8408265113830566
4.2288498878479,4,3749,
,4,3749,3.785754442214966
4.167214393615723,5,4499,
,5,4499,3.772336721420288
4.1436028480529785,6,5249,
,6,5249,3.765505313873291
4.138027667999268,7,5999,
,7,5999,3.760253429412842
4.120157241821289,8,6749,
,8,6749,3.7542383670806885
4.1270833015441895,9,7499,
,9,7499,3.7497997283935547
4.120008945465088,10,8249,
,10,8249,3.743431806564331
4.103747844696045,11,8999,
,11,8999,3.7383358478546143
4.095821380615234,12,9749,
,12,9749,3.7317919731140137
4.0898237228393555,13,10499,
,13,10499,3.725273847579956
4.0720415115356445,14,11249,
,14,11249,3.7204973697662354
4.072362422943115,15,11999,
,15,11999,3.7148051261901855
4.071354866027832,16,12749,
,16,12749,3.7082359790802
4.057355880737305,17,13499,
,17,13499,3.7036468982696533
4.050317764282227,18,14249,
,18,14249,3.6973443031311035
4.062232494354248,19,14999,
,19,14999,3.6915018558502197
4.04052209854126,20,15749,
,20,15749,3.6870474815368652
4.033799648284912,21,16499,
,21,16499,3.6798980236053467
4.0195817947387695,22,17249,
,22,17249,3.6737301349639893
4.026832103729248,23,17999,
,23,17999,3.665846824645996
4.017183780670166,24,18749,
,24,18749,3.661156415939331
4.013753890991211,25,19499,
,25,19499,3.653887987136841
3.989312171936035,26,20249,
,26,20249,3.6483845710754395
3.9881112575531006,27,20999,
,27,20999,3.6428279876708984
3.9837098121643066,28,21749,
,28,21749,3.6341471672058105
3.9764223098754883,29,22499,
,29,22499,3.6297929286956787
3.9688756465911865,30,23249,
,30,23249,3.6209170818328857
3.9665029048919678,31,23999,
,31,23999,3.613412380218506
3.960681915283203,32,24749,
,32,24749,3.6084470748901367
3.948274612426758,33,25499,
,33,25499,3.6011698246002197
3.9422168731689453,34,26249,
,34,26249,3.592172384262085
3.9479968547821045,35,26999,
,35,26999,3.586165189743042
3.920196533203125,36,27749,
,36,27749,3.579444646835327
3.9100372791290283,37,28499,
,37,28499,3.57153058052063
3.9159257411956787,38,29249,
,38,29249,3.5635595321655273
3.909271478652954,39,29999,
,39,29999,3.5550007820129395
3.898031234741211,40,30749,
,40,30749,3.546893835067749
3.888031244277954,41,31499,
,41,31499,3.538816452026367
3.8839406967163086,42,32249,
,42,32249,3.5320885181427
3.8827102184295654,43,32999,
,43,32999,3.5239956378936768
3.859600067138672,44,33749,
,44,33749,3.515155553817749
3.866122007369995,45,34499,
,45,34499,3.5079383850097656
3.834975004196167,46,35249,
,46,35249,3.498037815093994
3.8473329544067383,47,35999,
,47,35999,3.4904067516326904
3.8177127838134766,48,36749,
,48,36749,3.4820733070373535
3.805856466293335,49,37499,
,49,37499,3.4731554985046387
3.8047432899475098,50,38249,
,50,38249,3.464691400527954
3.7971973419189453,51,38999,
,51,38999,3.456446647644043
3.8072028160095215,52,39749,
,52,39749,3.4475553035736084
3.786834716796875,53,40499,
,53,40499,3.4390311241149902
3.7754502296447754,54,41249,
,54,41249,3.42926025390625
3.7735097408294678,55,41999,
,55,41999,3.419316291809082
3.7628300189971924,56,42749,
,56,42749,3.4097647666931152
3.7333412170410156,57,43499,
,57,43499,3.40016770362854
3.7562918663024902,58,44249,
,58,44249,3.3905961513519287
3.7240960597991943,59,44999,
,59,44999,3.3809494972229004
3.7350261211395264,60,45749,
,60,45749,3.3716001510620117
3.723226308822632,61,46499,
,61,46499,3.362597942352295
3.705148935317993,62,47249,
,62,47249,3.351854085922241
3.6874911785125732,63,47999,
,63,47999,3.3424437046051025
3.696362257003784,64,48749,
,64,48749,3.3323071002960205
3.6776540279388428,65,49499,
,65,49499,3.322442054748535
3.677628993988037,66,50249,
,66,50249,3.311610698699951
3.6670010089874268,67,50999,
,67,50999,3.3019540309906006
3.6788244247436523,68,51749,
,68,51749,3.2919321060180664
3.6533021926879883,69,52499,
,69,52499,3.281096935272217
3.640772819519043,70,53249,
,70,53249,3.2704427242279053
3.6481449604034424,71,53999,
,71,53999,3.260298013687134
