val_loss,epoch,step,train_loss
8.511032104492188,0,1680,
,0,1680,9.655614852905273
6.848182201385498,1,3361,
,1,3361,7.614285469055176
5.81296443939209,2,5042,
,2,5042,6.285423278808594
5.300050735473633,3,6723,
,3,6723,5.522930145263672
5.1479716300964355,4,8404,
,4,8404,5.215031147003174
5.106002330780029,5,10085,
,5,10085,5.136466026306152
5.070229530334473,6,11766,
,6,11766,5.099099159240723
5.034915447235107,7,13447,
,7,13447,5.064016342163086
4.99800968170166,8,15128,
,8,15128,5.027207374572754
4.960009574890137,9,16809,
,9,16809,4.989823341369629
4.920495986938477,10,18490,
,10,18490,4.951592922210693
4.878541946411133,11,20171,
,11,20171,4.910241603851318
4.83528995513916,12,21852,
,12,21852,4.8669538497924805
4.790038585662842,13,23533,
,13,23533,4.823812961578369
4.74263334274292,14,25214,
,14,25214,4.776601791381836
4.693343639373779,15,26895,
,15,26895,4.728392601013184
4.64210844039917,16,28576,
,16,28576,4.676680564880371
4.588712692260742,17,30257,
,17,30257,4.627202033996582
4.532871246337891,18,31938,
,18,31938,4.571621894836426
4.474110126495361,19,33619,
,19,33619,4.513868808746338
4.412668228149414,20,35300,
,20,35300,4.453548431396484
4.3484344482421875,21,36981,
,21,36981,4.390383720397949
4.2810516357421875,22,38662,
,22,38662,4.324699401855469
4.211699962615967,23,40343,
,23,40343,4.255821704864502
4.139889240264893,24,42024,
,24,42024,4.185055732727051
4.065131187438965,25,43705,
,25,43705,4.112658500671387
3.9883227348327637,26,45386,
,26,45386,4.034955978393555
3.9090640544891357,27,47067,
,27,47067,3.9568676948547363
3.827988624572754,28,48748,
,28,48748,3.878434658050537
3.7441487312316895,29,50429,
,29,50429,3.795226573944092
3.6583542823791504,30,52110,
,30,52110,3.7086310386657715
3.571425676345825,31,53791,
,31,53791,3.623155117034912
3.4830007553100586,32,55472,
,32,55472,3.535848617553711
3.392652988433838,33,57153,
,33,57153,3.446479558944702
3.3007633686065674,34,58834,
,34,58834,3.3547611236572266
3.207235097885132,35,60515,
,35,60515,3.26314640045166
3.112830400466919,36,62196,
,36,62196,3.1681456565856934
3.018019199371338,37,63877,
,37,63877,3.0745205879211426
2.922758102416992,38,65558,
,38,65558,2.977883815765381
2.8272533416748047,39,67239,
,39,67239,2.8824589252471924
2.7314674854278564,40,68920,
,40,68920,2.7857422828674316
2.6353211402893066,41,70601,
,41,70601,2.691615104675293
2.540130138397217,42,72282,
,42,72282,2.595038890838623
2.445922374725342,43,73963,
,43,73963,2.5001845359802246
2.352334499359131,44,75644,
,44,75644,2.4073994159698486
2.26021671295166,45,77325,
,45,77325,2.311964511871338
2.1689670085906982,46,79006,
,46,79006,2.221593141555786
2.0803616046905518,47,80687,
,47,80687,2.1323680877685547
1.9932141304016113,48,82368,
,48,82368,2.044222354888916
1.9085824489593506,49,84049,
,49,84049,1.9574520587921143
1.8264203071594238,50,85730,
,50,85730,1.8741717338562012
1.7468085289001465,51,87411,
,51,87411,1.7929192781448364
1.6698871850967407,52,89092,
,52,89092,1.7153502702713013
1.5962451696395874,53,90773,
,53,90773,1.6393438577651978
1.5259110927581787,54,92454,
,54,92454,1.5684386491775513
1.4587894678115845,55,94135,
,55,94135,1.499163269996643
1.3951643705368042,56,95816,
,56,95816,1.4333503246307373
1.3347126245498657,57,97497,
,57,97497,1.371264934539795
1.277787446975708,58,99178,
,58,99178,1.3126434087753296
1.2236294746398926,59,100859,
,59,100859,1.2572705745697021
1.1727776527404785,60,102540,
,60,102540,1.20467209815979
1.1250112056732178,61,104221,
,61,104221,1.1545798778533936
1.0803327560424805,62,105902,
,62,105902,1.1084997653961182
1.0384904146194458,63,107583,
,63,107583,1.0641807317733765
0.998913586139679,64,109264,
,64,109264,1.0234296321868896
0.9610396027565002,65,110945,
,65,110945,0.984958827495575
0.9256527423858643,66,112626,
,66,112626,0.9476798176765442
0.8923131823539734,67,114307,
,67,114307,0.9137057065963745
0.8611592054367065,68,115988,
,68,115988,0.881102979183197
0.832297682762146,69,117669,
