train_loss,epoch,step,max_norm
3.0430054664611816,0,0,
2.3731191158294678,0,1,
1.54057776927948,0,2,
1.3110082149505615,0,3,
0.9126429557800293,0,4,
0.648884117603302,0,5,
0.4494865834712982,0,6,
0.45590800046920776,0,7,
0.5037392377853394,0,8,
0.5960227847099304,0,9,
,0,9,0.9339420199394226
