train_loss,epoch,step,max_norm
3.0430054664611816,0,0,
2.7019917964935303,0,1,
2.0900580883026123,0,2,
1.9390897750854492,0,3,
1.6187257766723633,0,4,
1.3801383972167969,0,5,
1.152815341949463,0,6,
1.1747424602508545,0,7,
1.2372748851776123,0,8,
1.2592270374298096,0,9,
,0,9,1.0414572954177856
