kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0,1.0,7.0,5.0,0.4630306363105774,0.4630376398563385,-0.462890625,5.0,4.5,2.0,0,0,,
,,,,,,,,,,,0,0,0.4630306363105774,0.291309118270874
0.030059661716222763,1.0546875,1.03125,7.333333492279053,5.0,1.1103698015213013,1.1103771924972534,-1.09375,5.0,4.666666507720947,3.0,1,1,,
,,,,,,,,,,,1,1,1.1103698015213013,0.41002947092056274
0.030647894367575645,1.09375,1.03125,7.833333492279053,5.0,1.151693344116211,1.1517012119293213,-1.15625,5.0,4.5,4.0,2,2,,
,,,,,,,,,,,2,2,1.151693344116211,0.4430261552333832
0.026153113692998886,1.015625,1.0234375,7.800000190734863,5.0,1.4743746519088745,1.4743824005126953,-1.46875,5.0,4.800000190734863,5.0,3,3,,
,,,,,,,,,,,3,3,1.4743746519088745,0.6248703598976135
0.03617990016937256,0.99609375,1.015625,7.40000057220459,5.0,0.6928986310958862,0.6929060220718384,-0.66796875,5.0,4.166666507720947,6.0,4,4,,
,,,,,,,,,,,4,4,0.6928986310958862,0.37868908047676086
0.06043358892202377,1.0,0.99609375,7.714285850524902,5.0,0.9945886135101318,0.9945963025093079,-0.9375,5.0,4.285714149475098,7.0,5,5,,
,,,,,,,,,,,5,5,0.9945886135101318,0.4757165312767029
0.06181676313281059,1.0859375,1.0078125,7.642857551574707,5.0,1.5192750692367554,1.5192826986312866,-1.46875,5.0,4.25,8.0,6,6,,
,,,,,,,,,,,6,6,1.5192750692367554,0.6237950325012207
0.05956703796982765,1.0625,1.0078125,7.75,5.0,1.3416498899459839,1.3416576385498047,-1.3203125,5.0,4.666666507720947,9.0,7,7,,
,,,,,,,,,,,7,7,1.3416498899459839,0.6486626863479614
0.0395229235291481,1.0859375,1.0078125,7.755555629730225,5.0,1.7642040252685547,1.7642117738723755,-1.8046875,5.0,4.400000095367432,10.0,8,8,,
,,,,,,,,,,,8,8,1.7642040252685547,0.7145223021507263
0.03171718865633011,1.0625,1.015625,7.800000190734863,5.0,1.3040915727615356,1.3040993213653564,-1.328125,5.0,4.199999809265137,10.0,9,9,,
,,,,,,,,,,,9,9,1.3040915727615356,0.7459793090820312
