val_loss,epoch,step,train_loss
6.727571964263916,0,749,
,0,749,5.4503350257873535
5.609682559967041,1,1499,
,1,1499,4.568906784057617
4.931418418884277,2,2249,
,2,2249,4.1043806076049805
4.504103183746338,3,2999,
,3,2999,3.883568286895752
4.286901473999023,4,3749,
,4,3749,3.7969095706939697
4.1883745193481445,5,4499,
,5,4499,3.7737512588500977
4.162166118621826,6,5249,
,6,5249,3.764951467514038
4.137310028076172,7,5999,
,7,5999,3.760503053665161
4.144033908843994,8,6749,
,8,6749,3.75467848777771
4.141823768615723,9,7499,
,9,7499,3.7491159439086914
4.139165878295898,10,8249,
,10,8249,3.7436683177948
4.11641788482666,11,8999,
,11,8999,3.7390294075012207
4.107598781585693,12,9749,
,12,9749,3.7333052158355713
4.114692211151123,13,10499,
,13,10499,3.7276575565338135
4.088465213775635,14,11249,
,14,11249,3.7227230072021484
4.094528675079346,15,11999,
,15,11999,3.7168259620666504
4.086910247802734,16,12749,
,16,12749,3.7131245136260986
4.067269325256348,17,13499,
,17,13499,3.7068469524383545
4.059922695159912,18,14249,
,18,14249,3.7014081478118896
4.055110931396484,19,14999,
,19,14999,3.6946287155151367
4.057061672210693,20,15749,
,20,15749,3.689873695373535
4.04367733001709,21,16499,
,21,16499,3.6841046810150146
4.035797595977783,22,17249,
,22,17249,3.678840398788452
4.03900146484375,23,17999,
,23,17999,3.6726787090301514
4.03065824508667,24,18749,
,24,18749,3.667147636413574
4.023348808288574,25,19499,
,25,19499,3.6600069999694824
4.022097110748291,26,20249,
,26,20249,3.654144287109375
4.009889125823975,27,20999,
,27,20999,3.648010015487671
3.9994778633117676,28,21749,
,28,21749,3.640660047531128
3.9968338012695312,29,22499,
,29,22499,3.635420799255371
3.9860575199127197,30,23249,
,30,23249,3.6294002532958984
3.9763896465301514,31,23999,
,31,23999,3.622704267501831
3.9714958667755127,32,24749,
,32,24749,3.6159348487854004
3.9614644050598145,33,25499,
,33,25499,3.6084272861480713
3.9544949531555176,34,26249,
,34,26249,3.602125406265259
3.938211679458618,35,26999,
,35,26999,3.595128297805786
3.9523262977600098,36,27749,
,36,27749,3.586920976638794
3.9404635429382324,37,28499,
,37,28499,3.582282066345215
3.92452335357666,38,29249,
,38,29249,3.57356858253479
3.9149794578552246,39,29999,
,39,29999,3.566073417663574
3.910916566848755,40,30749,
,40,30749,3.5588314533233643
3.913393974304199,41,31499,
,41,31499,3.5508921146392822
3.8729257583618164,42,32249,
,42,32249,3.5430901050567627
3.862117290496826,43,32999,
,43,32999,3.53596830368042
3.87225604057312,44,33749,
,44,33749,3.528829336166382
3.8769350051879883,45,34499,
,45,34499,3.519662618637085
3.8540825843811035,46,35249,
,46,35249,3.5106732845306396
3.8489089012145996,47,35999,
,47,35999,3.5037436485290527
3.84277606010437,48,36749,
,48,36749,3.49497652053833
3.8294870853424072,49,37499,
,49,37499,3.487156391143799
3.8321526050567627,50,38249,
,50,38249,3.4785356521606445
3.8163905143737793,51,38999,
,51,38999,3.4700143337249756
3.803009033203125,52,39749,
,52,39749,3.4601235389709473
3.8088815212249756,53,40499,
,53,40499,3.452049970626831
3.794947862625122,54,41249,
,54,41249,3.443342447280884
3.795031785964966,55,41999,
,55,41999,3.434657335281372
3.7631442546844482,56,42749,
,56,42749,3.424100160598755
3.7687175273895264,57,43499,
,57,43499,3.416083335876465
3.7699942588806152,58,44249,
,58,44249,3.4076735973358154
3.7528717517852783,59,44999,
,59,44999,3.3976736068725586
3.7360002994537354,60,45749,
,60,45749,3.3878026008605957
3.731238603591919,61,46499,
,61,46499,3.379430055618286
3.746126651763916,62,47249,
,62,47249,3.368295431137085
3.720574140548706,63,47999,
,63,47999,3.3593995571136475
3.7247314453125,64,48749,
,64,48749,3.349669933319092
3.6874196529388428,65,49499,
,65,49499,3.339390277862549
3.70001220703125,66,50249,
,66,50249,3.330348253250122
3.6831037998199463,67,50999,
,67,50999,3.3191099166870117
3.6553761959075928,68,51749,
,68,51749,3.3097476959228516
3.675379514694214,69,52499,
,69,52499,3.299370050430298
3.661815881729126,70,53249,
,70,53249,3.289350986480713
3.6452834606170654,71,53999,
,71,53999,3.278554677963257
3.65382981300354,72,54749,
,72,54749,3.2682089805603027
3.624713897705078,73,55499,
,73,55499,3.2578608989715576
3.6362123489379883,74,56249,
,74,56249,3.247708797454834
3.6222875118255615,75,56999,
,75,56999,3.237910747528076
3.604470729827881,76,57749,
,76,57749,3.227212429046631
3.615157127380371,77,58499,
,77,58499,3.217353343963623
3.610198497772217,78,59249,
,78,59249,3.206427574157715
3.585456371307373,79,59999,
,79,59999,3.195380687713623
3.587392807006836,80,60749,
,80,60749,3.1864140033721924
3.5730996131896973,81,61499,
,81,61499,3.1732473373413086
3.5631275177001953,82,62249,
,82,62249,3.162097215652466
3.568852186203003,83,62999,
,83,62999,3.1533424854278564
3.5343453884124756,84,63749,
,84,63749,3.1427762508392334
3.5460216999053955,85,64499,
,85,64499,3.130603075027466
3.5286543369293213,86,65249,
,86,65249,3.1213889122009277
3.5368704795837402,87,65999,
,87,65999,3.1105854511260986
3.503098964691162,88,66749,
,88,66749,3.100428581237793
3.5271658897399902,89,67499,
,89,67499,3.0903563499450684
3.4985063076019287,90,68249,
,90,68249,3.078465700149536
3.546064615249634,91,68999,
,91,68999,3.0682690143585205
3.50026273727417,92,69749,
,92,69749,3.059229850769043
3.512085199356079,93,70499,
,93,70499,3.047146797180176
3.4702565670013428,94,71249,
,94,71249,3.0381100177764893
3.48513126373291,95,71999,
,95,71999,3.0271496772766113
3.481421709060669,96,72749,
,96,72749,3.0167245864868164
3.48545241355896,97,73499,
,97,73499,3.008267402648926
3.46475887298584,98,74249,
,98,74249,2.995920181274414
3.4595000743865967,99,74999,
,99,74999,2.9857306480407715
3.477836847305298,100,75749,
,100,75749,2.976370334625244
3.4697134494781494,101,76499,
,101,76499,2.965888738632202
3.467113494873047,102,77249,
,102,77249,2.956233024597168
3.447199821472168,103,77999,
,103,77999,2.9450178146362305
3.466949224472046,104,78749,
,104,78749,2.935406446456909
3.451694965362549,105,79499,
,105,79499,2.926692485809326
3.44358491897583,106,80249,
,106,80249,2.9170260429382324
3.4492287635803223,107,80999,
,107,80999,2.9084224700927734
3.4328153133392334,108,81749,
,108,81749,2.8986191749572754
3.455082893371582,109,82499,
,109,82499,2.8878660202026367
3.4187159538269043,110,83249,
,110,83249,2.8795831203460693
3.452101945877075,111,83999,
,111,83999,2.8700110912323
3.4337830543518066,112,84749,
,112,84749,2.862391710281372
3.4228854179382324,113,85499,
,113,85499,2.8525900840759277
3.429943084716797,114,86249,
,114,86249,2.843336820602417
3.442312240600586,115,86999,
,115,86999,2.835832357406616
3.4291093349456787,116,87749,
,116,87749,2.826378583908081
3.4327807426452637,117,88499,
,117,88499,2.817946434020996
