Step,Fitness
0,0.45602047741413115
1,0.45602047741413115
2,0.45602047741413115
3,0.4138286456465721
4,0.4138286456465721
5,0.6765182256698609
6,0.3037379562854767
7,0.3037379562854767
8,0.6454281002283097
9,0.6454281002283097
10,1.5052398145198822
11,1.0683357298374176
12,1.358887356519699
13,1.358887356519699
14,1.358887356519699
15,1.358887356519699
16,1.358887356519699
17,1.358887356519699
18,0.8967262327671051
19,0.8967262327671051
20,1.2560331523418427
21,1.2560331523418427
22,1.2560331523418427
23,1.2560331523418427
24,1.2560331523418427
25,1.3110138714313506
26,1.3110138714313506
27,1.5990302443504334
28,1.6380820453166962
29,1.6380820453166962
30,1.6380820453166962
31,1.6380820453166962
32,1.6380820453166962
33,0.737003967165947
34,0.5042987883090972
35,0.9112635880708695
36,0.985087925195694
37,0.985087925195694
38,0.985087925195694
39,0.985087925195694
40,0.985087925195694
41,0.985087925195694
42,1.575945383310318
43,1.575945383310318
44,1.575945383310318
45,0.8238336980342865
46,0.6253400981426239
47,0.6253400981426239
48,0.6253400981426239
49,0.6253400981426239
50,0.4709056854248047
51,0.8770663201808929
52,0.8770663201808929
53,0.8770663201808929
54,0.8770663201808929
55,0.8770663201808929
56,0.2443735882639885
57,0.2443735882639885
58,0.2443735882639885
59,0.2443735882639885
60,0.5976686745882034
61,0.627378699183464
62,0.627378699183464
63,0.627378699183464
64,0.8307167828083039
65,0.08285630755126476
66,0.08285630755126476
67,0.08285630755126476
68,0.08285630755126476
69,0.2246068872511387
70,0.2246068872511387
71,0.2246068872511387
72,0.2246068872511387
73,0.2246068872511387
74,-0.22415356189012528
75,0.7538903594017029
76,0.7538903594017029
77,0.7538903594017029
78,0.7538903594017029
79,0.7855405509471893
80,0.3949588507413864
81,0.29618981182575227
82,0.29618981182575227
83,0.29618981182575227
84,1.8982777297496796
85,1.7684171319007873
86,1.1780301749706268
87,1.1780301749706268
88,1.1780301749706268
89,1.1780301749706268
90,1.1504319608211517
91,1.1504319608211517
92,1.1504319608211517
93,1.1504319608211517
94,1.1504319608211517
95,1.1504319608211517
96,1.1504319608211517
97,1.1504319608211517
98,1.6671247959136963
99,1.6671247959136963
100,2.616866099834442
101,2.647279989719391
102,2.6249991178512575
103,2.6249991178512575
104,2.6249991178512575
105,2.6249991178512575
106,2.6249991178512575
107,2.6249991178512575
108,2.6249991178512575
109,2.6249991178512575
110,2.6249991178512575
111,2.831232213973999
112,2.815481948852539
113,2.815481948852539
114,1.9503453254699707
115,1.9503453254699707
116,1.9503453254699707
117,1.606040495634079
118,1.606040495634079
119,1.606040495634079
120,1.606040495634079
121,1.606040495634079
122,1.6008837521076202
123,1.595830649137497
124,1.595830649137497
125,0.8988066077232361
126,0.9124479740858078
127,1.1252809405326842
128,0.9763182163238525
129,0.9763182163238525
130,0.9013646751642227
131,0.9013646751642227
132,0.9013646751642227
133,0.9013646751642227
134,0.9013646751642227
135,0.9013646751642227
136,0.6753719866275787
137,0.47355300933122635
138,1.2092861652374267
139,1.2092861652374267
140,1.2092861652374267
141,1.3103160977363586
142,1.3820534586906432
143,1.3820534586906432
144,1.3820534586906432
145,1.3820534586906432
146,1.3820534586906432
147,1.3820534586906432
148,1.3769568979740143
149,1.3769568979740143
150,1.4922547698020936
151,1.4922547698020936
152,1.4922547698020936
153,1.4922547698020936
154,1.4922547698020936
155,1.90323166847229
156,1.90323166847229
157,1.90323166847229
158,1.90323166847229
159,1.8856290459632874
160,1.8856290459632874
161,2.402917504310608
162,2.402917504310608
163,2.402917504310608
164,2.402917504310608
165,2.402917504310608
166,2.402917504310608
167,2.402917504310608
168,2.402917504310608
169,2.402917504310608
170,2.402917504310608
171,2.905370569229126
172,2.905370569229126
173,2.905370569229126
174,2.905370569229126
175,2.905370569229126
176,2.905370569229126
177,2.905370569229126
178,2.905370569229126
179,2.905370569229126
180,2.905370569229126
181,2.905370569229126
182,2.905370569229126
183,2.905370569229126
184,2.905370569229126
185,2.905370569229126
186,2.905370569229126
187,2.905370569229126
188,2.905370569229126
189,2.3597838640213014
190,2.7548524379730224
191,2.7548524379730224
192,2.7548524379730224
193,2.7548524379730224
194,2.7548524379730224
195,2.842016077041626
196,2.842016077041626
197,2.842016077041626
198,2.842016077041626
199,2.842016077041626
200,2.842016077041626
201,2.842016077041626
202,2.842016077041626
203,2.842016077041626
204,2.842016077041626
205,2.842016077041626
206,2.842016077041626
207,2.842016077041626
208,2.842016077041626
209,2.842016077041626
210,2.842016077041626
211,2.842016077041626
212,2.842016077041626
213,2.842016077041626
214,2.842016077041626
215,2.842016077041626
216,2.5181029081344604
217,2.5181029081344604
218,2.5181029081344604
219,2.011814796924591
220,2.011814796924591
221,2.011814796924591
222,2.011814796924591
223,2.0987010955810548
224,2.0987010955810548
225,2.0987010955810548
226,2.230045533180237
227,2.0626475691795347
228,1.929725670814514
229,1.929725670814514
230,1.929725670814514
231,2.075381100177765
232,2.034512233734131
233,2.034512233734131
234,2.034512233734131
235,2.034512233734131
236,1.682799333333969
237,1.394018292427063
238,1.394018292427063
239,1.394018292427063
240,1.3217703878879548
241,1.5312936842441558
242,1.5312936842441558
243,1.4805266439914704
244,1.4687739133834838
245,1.4687739133834838
246,1.3865130960941314
247,1.3865130960941314
248,1.3865130960941314
249,1.3865130960941314
250,1.3865130960941314
251,1.4285954058170318
252,1.4285954058170318
253,1.6322535514831542
254,0.9332242667675018
255,0.9332242667675018
256,0.9332242667675018
257,0.6994768619537354
258,0.6994768619537354
259,0.7146001875400543
260,0.9863292634487152
261,1.196266770362854
262,1.196266770362854
263,1.196266770362854
264,1.196266770362854
265,2.2680933833122254
266,2.2680933833122254
267,2.6306719303131105
268,2.6306719303131105
269,2.6306719303131105
270,2.6306719303131105
271,2.6306719303131105
272,2.6306719303131105
273,2.6306719303131105
274,2.6306719303131105
275,2.6306719303131105
276,2.6306719303131105
277,2.6306719303131105
278,2.6306719303131105
279,2.5443318724632262
280,2.5443318724632262
281,2.5443318724632262
282,2.5700607180595396
283,2.6799176573753356
284,2.6799176573753356
285,2.614902114868164
286,2.614902114868164
287,2.614902114868164
288,2.614902114868164
289,2.626420783996582
290,2.626420783996582
291,2.626420783996582
292,2.626420783996582
293,2.626420783996582
294,2.626420783996582
295,2.6399227023124694
296,2.6399227023124694
297,2.6399227023124694
298,2.6399227023124694
299,2.6399227023124694
300,2.6399227023124694
301,2.6399227023124694
302,2.6399227023124694
303,2.6399227023124694
304,2.6399227023124694
305,2.6399227023124694
306,2.6399227023124694
307,2.6399227023124694
308,3.26353040933609
309,3.26353040933609
310,3.26353040933609
311,3.26353040933609
312,3.26353040933609
313,3.26353040933609
314,3.26353040933609
315,3.26353040933609
316,3.26353040933609
317,3.26353040933609
318,3.26353040933609
319,3.26353040933609
320,3.26353040933609
321,3.26353040933609
322,3.001090335845947
323,3.001090335845947
324,2.972054970264435
325,2.972054970264435
326,2.972054970264435
327,2.972054970264435
328,2.972054970264435
329,2.972054970264435
330,2.972054970264435
331,2.972054970264435
332,2.972054970264435
333,2.972054970264435
334,2.311854839324951
335,2.311854839324951
336,2.311854839324951
337,2.311854839324951
338,2.311854839324951
339,2.282819056510925
340,2.282819056510925
341,2.282819056510925
342,2.8390116572380064
343,2.8390116572380064
344,2.8390116572380064
345,2.8390116572380064
346,2.8390116572380064
347,2.8390116572380064
348,2.8390116572380064
349,2.8390116572380064
350,2.8390116572380064
351,2.8390116572380064
352,2.8390116572380064
353,2.8390116572380064
354,2.8390116572380064
355,2.8390116572380064
356,2.8390116572380064
357,2.330698788166046
358,2.330698788166046
359,2.330698788166046
360,1.6169605612754823
361,1.6169605612754823
362,2.195477569103241
363,2.195477569103241
364,2.195477569103241
365,2.195477569103241
366,2.195477569103241
367,2.195477569103241
368,2.195477569103241
369,2.195477569103241
370,2.195477569103241
371,2.195477569103241
372,2.195477569103241
373,2.195477569103241
374,2.195477569103241
375,2.195477569103241
376,2.195477569103241
377,2.195477569103241
378,1.6497263073921205
379,1.6497263073921205
380,1.6497263073921205
381,1.6497263073921205
382,1.6497263073921205
383,1.6497263073921205
384,1.6497263073921205
385,1.6497263073921205
386,1.5973665714263916
387,1.217571884393692
388,1.5727646470069885
389,1.5727646470069885
390,1.5727646470069885
391,1.5727646470069885
392,1.5402767062187195
393,1.463957917690277
394,1.463957917690277
395,1.4998898148536681
396,1.4998898148536681
397,1.4998898148536681
398,1.496171510219574
399,1.496171510219574
400,1.496171510219574
401,1.496171510219574
402,1.496171510219574
403,1.496171510219574
404,1.5470389306545258
405,1.5470389306545258
406,1.7894519984722137
407,1.7894519984722137
408,1.4954220712184907
409,1.0642432987689971
410,2.2611874103546143
411,2.2611874103546143
412,3.0884735703468325
413,3.0884735703468325
414,3.0884735703468325
415,2.502983283996582
416,2.4844380021095276
417,2.4844380021095276
418,2.4844380021095276
419,2.4844380021095276
420,2.4844380021095276
421,2.4844380021095276
422,2.3066654324531557
423,2.3066654324531557
424,2.3066654324531557
425,2.3188630819320677
426,2.3188630819320677
427,2.3188630819320677
428,2.8221413135528564
429,2.8221413135528564
430,2.8221413135528564
431,2.8221413135528564
432,2.8221413135528564
433,2.8221413135528564
434,2.8065760016441343
435,2.8065760016441343
436,2.8065760016441343
437,2.8065760016441343
438,2.8065760016441343
439,2.8065760016441343
440,2.8065760016441343
441,2.8065760016441343
442,2.8065760016441343
443,2.8065760016441343
444,2.8065760016441343
445,2.8065760016441343
446,2.8065760016441343
447,2.8065760016441343
448,2.8065760016441343
449,2.8065760016441343
450,2.8065760016441343
451,2.8065760016441343
452,3.173994481563568
453,3.173994481563568
454,3.173994481563568
455,3.173994481563568
456,3.173994481563568
457,3.173994481563568
458,3.173994481563568
459,3.173994481563568
460,3.173994481563568
461,3.173994481563568
462,3.173994481563568
463,3.173994481563568
464,3.173994481563568
465,3.173994481563568
466,3.173994481563568
467,3.173994481563568
468,3.173994481563568
469,3.173994481563568
470,3.173994481563568
471,3.068821120262146
472,3.068821120262146
473,3.068821120262146
474,3.068821120262146
475,3.213701105117798
476,3.213701105117798
477,3.213701105117798
478,3.213701105117798
479,3.213701105117798
480,3.213701105117798
481,3.213701105117798
482,3.213701105117798
483,3.213701105117798
484,3.213701105117798
485,3.068821120262146
486,3.068821120262146
487,3.068821120262146
488,3.068821120262146
489,3.068821120262146
490,3.205081653594971
491,3.205081653594971
492,3.205081653594971
493,2.2341888308525086
494,2.488697826862335
495,2.488697826862335
496,2.488697826862335
497,2.1226357936859133
498,2.1226357936859133
499,2.1226357936859133
500,2.1226357936859133
501,2.1226357936859133
502,2.1226357936859133
503,2.1226357936859133
504,1.6009807229042052
505,1.5823755145072937
506,1.5823755145072937
507,1.5823755145072937
508,1.531683087348938
509,1.531683087348938
510,1.531683087348938
511,1.5684429228305816
512,1.5273616433143615
513,1.5273616433143615
514,1.2636827647686004
515,1.4750948607921601
516,1.4750948607921601
517,1.4750948607921601
518,2.2758467197418213
519,2.2758467197418213
520,2.2758467197418213
521,2.242838680744171
522,2.242838680744171
523,2.242838680744171
524,2.242838680744171
525,2.242838680744171
526,2.242838680744171
527,2.242838680744171
528,2.242838680744171
529,2.2116425395011903
530,2.2116425395011903
531,2.2116425395011903
532,2.2116425395011903
533,2.2116425395011903
534,2.2116425395011903
535,2.2116425395011903
536,2.2116425395011903
537,2.2116425395011903
