DPO_loss_step,mean_preferred_ratios_step,mean_rejected_ratios_step,epoch,step,DPO_loss_epoch,mean_preferred_ratios_epoch,mean_rejected_ratios_epoch,max_norm
,,,13,3037,0.6922459602355957,0.001348845544271171,-0.0004558168293442577,6.568068504333496
0.6920792460441589,0.0016077776672318578,-0.0005305025260895491,14,3049,,,,
0.6925193667411804,0.0009354725480079651,-0.0003216335899196565,14,3099,,,,
0.6921083331108093,0.0020212847739458084,-5.8870704378932714e-05,14,3149,,,,
0.6924436092376709,0.0023232398089021444,0.0009146447409875691,14,3199,,,,
0.6921387314796448,0.0015865159220993519,-0.00043266412103548646,14,3249,,,,
,,,14,3254,0.692180871963501,0.0017147180624306202,-0.0002198701840825379,6.988769054412842
0.6928582787513733,0.0015016342513263226,0.0009229877032339573,15,3299,,,,
0.6918916702270508,0.001896785106509924,-0.0006176464958116412,15,3349,,,,
0.6920222640037537,0.002190925646573305,-6.202161603141576e-05,15,3399,,,,
0.69127357006073,0.0028331242501735687,-0.0009193298174068332,15,3449,,,,
,,,15,3471,0.6921074986457825,0.002154774032533169,7.319852738874033e-05,7.4167022705078125
0.6926478147506714,0.0015929928049445152,0.000592809054069221,16,3499,,,,
0.6915555596351624,0.0021587295923382044,-0.0010279545094817877,16,3549,,,,
0.6919990181922913,0.002842081943526864,0.0005423386464826763,16,3599,,,,
0.6917105317115784,0.0028004231862723827,-7.62118143029511e-05,16,3649,,,,
,,,16,3688,0.6920275688171387,0.0026898719370365143,0.00044764846097677946,7.854915618896484
0.6921849250793457,0.0029287999495863914,0.001001389347948134,17,3699,,,,
0.6919610500335693,0.0023506965953856707,-2.4895009119063616e-05,17,3749,,,,
0.6919400691986084,0.0028887074440717697,0.00047178941895253956,17,3799,,,,
0.6917457580566406,0.0038695333059877157,0.0010630148462951183,17,3849,,,,
0.6921535134315491,0.0035923097748309374,0.001602508476935327,17,3899,,,,
,,,17,3905,0.6919466257095337,0.0033196043223142624,0.000914888980332762,8.29715347290039
0.6914672255516052,0.004420331213623285,0.0010551967425271869,18,3949,,,,
0.6923023462295532,0.0025841749738901854,0.0008914433419704437,18,3999,,,,
0.6917423605918884,0.0037552251014858484,0.0009410660131834447,18,4049,,,,
0.6916256546974182,0.00433387653902173,0.0012853725347667933,18,4099,,,,
,,,18,4122,0.691862940788269,0.003999833017587662,0.00142803939525038,8.742363929748535
0.6916694045066833,0.003315049223601818,0.0003556365554686636,19,4149,,,,
0.6917692422866821,0.0038200393319129944,0.0010597340296953917,19,4199,,,,
0.6917990446090698,0.0047773029655218124,0.0020759461913257837,19,4249,,,,
0.6920444369316101,0.004583653062582016,0.002374939387664199,19,4299,,,,
,,,19,4339,0.6917836666107178,0.004705582745373249,0.0019742350559681654,9.19157886505127
0.6917471885681152,0.005962704308331013,0.00315754022449255,20,4349,,,,
0.6914376020431519,0.005132203921675682,0.0017073183553293347,20,4399,,,,
0.6923167705535889,0.005140002351254225,0.003476465120911598,20,4449,,,,
0.6914084553718567,0.006886701099574566,0.003403564915060997,20,4499,,,,
0.6914162635803223,0.006122708786278963,0.0026553096249699593,20,4549,,,,
,,,20,4556,0.6916998028755188,0.005441079381853342,0.002540991408750415,9.648099899291992
0.6918846368789673,0.005225572735071182,0.002696521347388625,21,4599,,,,
0.6913995742797852,0.0062065646052360535,0.0027056881226599216,21,4649,,,,
0.6923919916152954,0.006378795485943556,0.004866313189268112,21,4699,,,,
0.6918224096298218,0.006015911232680082,0.0033609699457883835,21,4749,,,,
,,,21,4773,0.6916230916976929,0.006178337149322033,0.003124597482383251,10.113039016723633
0.6910761594772339,0.006202788557857275,0.002053234726190567,22,4799,,,,
0.6915726661682129,0.007335691712796688,0.004181546159088612,22,4849,,,,
0.6920616626739502,0.006793651729822159,0.004619433544576168,22,4899,,,,
0.690779447555542,0.0074294209480285645,0.0026850425638258457,22,4949,,,,
,,,22,4990,0.6915428042411804,0.006889447569847107,0.0036749038845300674,10.639135360717773
0.6924190521240234,0.007329181768000126,0.005867713131010532,23,4999,,,,
0.6925833225250244,0.0071784136816859245,0.006048398558050394,23,5049,,,,
0.6912747621536255,0.007092095911502838,0.003339878749102354,23,5099,,,,
0.6914254426956177,0.007409404031932354,0.003960030619055033,23,5149,,,,
0.6915892362594604,0.007075848989188671,0.003955141641199589,23,5199,,,,
,,,23,5207,0.6914694905281067,0.007576819509267807,0.00421490054577589,11.192488670349121
0.691524863243103,0.008194493129849434,0.0049429163336753845,24,5249,,,,
0.6917044520378113,0.007963456213474274,0.005073592998087406,24,5299,,,,
0.6909134387969971,0.009021740406751633,0.004544889088720083,24,5349,,,,
0.6917152404785156,0.007011727429926395,0.004141207784414291,24,5399,,,,
,,,24,5424,0.691399097442627,0.00825538206845522,0.004751604050397873,11.774897575378418
0.6912133097648621,0.008954809047281742,0.005080388858914375,25,5449,,,,
0.6911815404891968,0.008571517653763294,0.004629841074347496,25,5499,,,,
0.691882848739624,0.00941004604101181,0.006877499632537365,25,5549,,,,
0.6919400691986084,0.009323181584477425,0.006905104033648968,25,5599,,,,
,,,25,5641,0.6913107633590698,0.008929036557674408,0.0052489168010652065,12.410017967224121
0.6912684440612793,0.01050194539129734,0.006736026145517826,26,5649,,,,
0.6915053129196167,0.008547695353627205,0.005257620010524988,26,5699,,,,
0.6909071207046509,0.010761724784970284,0.00627000629901886,26,5749,,,,
0.6918226480484009,0.00986216589808464,0.0072073438204824924,26,5799,,,,
0.6911170482635498,0.01144450157880783,0.00737350806593895,26,5849,,,,
,,,26,5858,0.6912037134170532,0.00970025360584259,0.005804855842143297,13.131858825683594
0.6913195848464966,0.010799374431371689,0.007138487882912159,27,5899,,,,
0.692240834236145,0.009399245493113995,0.007581308484077454,27,5949,,,,
0.6918365359306335,0.009853387251496315,0.007225033827126026,27,5999,,,,
0.6908823251724243,0.009836917743086815,0.005296472460031509,27,6049,,,,
,,,27,6075,0.6910646557807922,0.010626646690070629,0.006451610941439867,13.972840309143066
0.6910566091537476,0.008892440237104893,0.004702214151620865,28,6099,,,,
0.6912860870361328,0.011272737756371498,0.007541003171354532,28,6149,,,,
0.6896110773086548,0.011902512982487679,0.004812231287360191,28,6199,,,,
0.6908340454101562,0.012541341595351696,0.007903652265667915,28,6249,,,,
,,,28,6292,0.690893828868866,0.01172544900327921,0.007207662798464298,14.918642044067383
0.6902164816856384,0.013078514486551285,0.0072026182897388935,29,6299,,,,
0.6909791827201843,0.012075136415660381,0.007729002274572849,29,6349,,,,
0.6909838914871216,0.012092306278645992,0.007755500730127096,29,6399,,,,
0.6898735761642456,0.01386895403265953,0.007301272824406624,29,6449,,,,
0.6918846368789673,0.011321261525154114,0.008789824321866035,29,6499,,,,
,,,29,6509,0.6906926035881042,0.012965005822479725,0.00804175529628992,15.951176643371582
