train_loss,epoch,step,max_norm
3.154116630554199,0,0,
2.224064826965332,0,1,
1.3671655654907227,0,2,
1.196886420249939,0,3,
0.860537052154541,0,4,
0.5978590250015259,0,5,
0.5275055170059204,0,6,
0.4998694360256195,0,7,
0.5837298035621643,0,8,
0.5627737641334534,0,9,
,0,9,0.5356624126434326
