val_loss,epoch,step,train_loss
6.356364727020264,0,749,
,0,749,5.222217082977295
5.264500617980957,1,1499,
,1,1499,4.374117851257324
4.6458659172058105,2,2249,
,2,2249,3.9692904949188232
4.332214832305908,3,2999,
,3,2999,3.819005250930786
4.1963067054748535,4,3749,
,4,3749,3.775773525238037
4.154626846313477,5,4499,
,5,4499,3.7672359943389893
4.138838768005371,6,5249,
,6,5249,3.7616708278656006
4.1259074211120605,7,5999,
,7,5999,3.7560746669769287
4.128814220428467,8,6749,
,8,6749,3.7513861656188965
4.114543437957764,9,7499,
,9,7499,3.745936870574951
4.122131824493408,10,8249,
,10,8249,3.741035223007202
4.103538513183594,11,8999,
,11,8999,3.7350046634674072
4.0942487716674805,12,9749,
,12,9749,3.7294390201568604
4.088261604309082,13,10499,
,13,10499,3.724909782409668
4.082470417022705,14,11249,
,14,11249,3.720402956008911
4.075216293334961,15,11999,
,15,11999,3.714186906814575
4.064715385437012,16,12749,
,16,12749,3.7093865871429443
4.057096004486084,17,13499,
,17,13499,3.703695774078369
4.061148643493652,18,14249,
,18,14249,3.6976029872894287
4.053974628448486,19,14999,
,19,14999,3.6932098865509033
4.050804615020752,20,15749,
,20,15749,3.687612295150757
4.028694152832031,21,16499,
,21,16499,3.6815297603607178
4.0428786277771,22,17249,
,22,17249,3.676231622695923
4.021573066711426,23,17999,
,23,17999,3.671373128890991
4.021277904510498,24,18749,
,24,18749,3.6642422676086426
4.015578269958496,25,19499,
,25,19499,3.65817928314209
4.008788108825684,26,20249,
,26,20249,3.652639865875244
4.0090718269348145,27,20999,
,27,20999,3.6463987827301025
3.9989335536956787,28,21749,
,28,21749,3.640388011932373
3.9937641620635986,29,22499,
,29,22499,3.633453845977783
3.968038558959961,30,23249,
,30,23249,3.6265766620635986
3.9570152759552,31,23999,
,31,23999,3.620762586593628
3.9777324199676514,32,24749,
,32,24749,3.6138107776641846
3.9501874446868896,33,25499,
,33,25499,3.60732364654541
3.939798355102539,34,26249,
,34,26249,3.601691484451294
3.9415085315704346,35,26999,
,35,26999,3.5936203002929688
3.9357597827911377,36,27749,
,36,27749,3.587359666824341
3.922293186187744,37,28499,
,37,28499,3.579826831817627
3.9370574951171875,38,29249,
,38,29249,3.5716865062713623
3.9105846881866455,39,29999,
,39,29999,3.565094232559204
3.9073193073272705,40,30749,
,40,30749,3.556464433670044
3.889617919921875,41,31499,
,41,31499,3.5494253635406494
3.8795156478881836,42,32249,
,42,32249,3.5412280559539795
3.879377841949463,43,32999,
,43,32999,3.534414768218994
3.866084575653076,44,33749,
,44,33749,3.5252857208251953
3.845240592956543,45,34499,
,45,34499,3.5171165466308594
3.8708202838897705,46,35249,
,46,35249,3.509277820587158
3.8565866947174072,47,35999,
,47,35999,3.5009713172912598
3.826540470123291,48,36749,
,48,36749,3.492417097091675
3.828066825866699,49,37499,
,49,37499,3.4836177825927734
3.8155863285064697,50,38249,
,50,38249,3.47599720954895
3.8051834106445312,51,38999,
,51,38999,3.4664077758789062
3.8022541999816895,52,39749,
,52,39749,3.458418846130371
3.797481060028076,53,40499,
,53,40499,3.449172019958496
3.786817789077759,54,41249,
,54,41249,3.439493179321289
3.7754669189453125,55,41999,
,55,41999,3.43072509765625
3.766737699508667,56,42749,
,56,42749,3.421771287918091
3.7553412914276123,57,43499,
,57,43499,3.4124693870544434
3.736140012741089,58,44249,
,58,44249,3.4032247066497803
3.7417588233947754,59,44999,
,59,44999,3.3945164680480957
3.729388952255249,60,45749,
,60,45749,3.3849215507507324
3.7291059494018555,61,46499,
,61,46499,3.373875617980957
3.70633864402771,62,47249,
,62,47249,3.364269733428955
3.7152047157287598,63,47999,
,63,47999,3.354442834854126
3.692194938659668,64,48749,
,64,48749,3.344027519226074
3.6959667205810547,65,49499,
,65,49499,3.33471417427063
3.6862986087799072,66,50249,
,66,50249,3.3249728679656982
3.689732074737549,67,50999,
,67,50999,3.3143630027770996
3.664299964904785,68,51749,
,68,51749,3.3040249347686768
3.6664133071899414,69,52499,
,69,52499,3.292424440383911
3.6423447132110596,70,53249,
,70,53249,3.2831978797912598
3.6260368824005127,71,53999,
,71,53999,3.2723135948181152
3.6219208240509033,72,54749,
,72,54749,3.260698080062866
3.6282413005828857,73,55499,
,73,55499,3.251551389694214
3.6224122047424316,74,56249,
,74,56249,3.2411446571350098
3.6061487197875977,75,56999,
,75,56999,3.2305190563201904
3.592334032058716,76,57749,
,76,57749,3.2191293239593506
3.5803263187408447,77,58499,
,77,58499,3.2102010250091553
3.5837254524230957,78,59249,
,78,59249,3.197171449661255
3.560140609741211,79,59999,
,79,59999,3.1876533031463623
3.567441701889038,80,60749,
,80,60749,3.1764261722564697
3.536532402038574,81,61499,
,81,61499,3.1663193702697754
3.558380126953125,82,62249,
,82,62249,3.155785322189331
3.540248394012451,83,62999,
,83,62999,3.1448185443878174
3.540576934814453,84,63749,
,84,63749,3.1338865756988525
3.5257718563079834,85,64499,
,85,64499,3.1214351654052734
3.5481982231140137,86,65249,
,86,65249,3.1115353107452393
3.5209078788757324,87,65999,
,87,65999,3.099797487258911
3.53092360496521,88,66749,
,88,66749,3.0900332927703857
3.5249929428100586,89,67499,
,89,67499,3.0791172981262207
3.4956564903259277,90,68249,
,90,68249,3.068929433822632
3.504990577697754,91,68999,
,91,68999,3.0579631328582764
3.4977362155914307,92,69749,
,92,69749,3.0473296642303467
3.46449875831604,93,70499,
,93,70499,3.0357494354248047
3.482821226119995,94,71249,
,94,71249,3.0261073112487793
3.476638078689575,95,71999,
,95,71999,3.0154809951782227
3.468006134033203,96,72749,
,96,72749,3.004685640335083
3.457064390182495,97,73499,
,97,73499,2.9933366775512695
3.472780466079712,98,74249,
,98,74249,2.9835360050201416
3.4525344371795654,99,74999,
,99,74999,2.9729599952697754
3.4566285610198975,100,75749,
,100,75749,2.9621291160583496
3.4384043216705322,101,76499,
,101,76499,2.95302414894104
3.4541046619415283,102,77249,
,102,77249,2.9402194023132324
3.4450037479400635,103,77999,
,103,77999,2.9321818351745605
3.423295736312866,104,78749,
,104,78749,2.923828601837158
3.425159215927124,105,79499,
,105,79499,2.9120845794677734
3.4276232719421387,106,80249,
,106,80249,2.9027676582336426
3.4454517364501953,107,80999,
,107,80999,2.893338918685913
3.442927598953247,108,81749,
,108,81749,2.8827688694000244
3.4218504428863525,109,82499,
,109,82499,2.873727560043335
3.4439284801483154,110,83249,
,110,83249,2.86360502243042
3.407684326171875,111,83999,
,111,83999,2.85546612739563
3.4197652339935303,112,84749,
,112,84749,2.846919536590576
3.4389498233795166,113,85499,
,113,85499,2.835270404815674
3.435685873031616,114,86249,
,114,86249,2.82776141166687
3.4132299423217773,115,86999,
,115,86999,2.818915367126465
3.449946165084839,116,87749,
,116,87749,2.810879707336426
3.429304361343384,117,88499,
,117,88499,2.801253318786621
3.4492626190185547,118,89249,
,118,89249,2.793208599090576
3.4131290912628174,119,89999,
,119,89999,2.7856979370117188
3.4278411865234375,120,90749,
,120,90749,2.776998519897461
3.445948362350464,121,91499,
,121,91499,2.7686872482299805
3.4548888206481934,122,92249,
,122,92249,2.7607240676879883
3.4301815032958984,123,92999,
,123,92999,2.7526659965515137
3.4535446166992188,124,93749,
,124,93749,2.7445034980773926
3.4487037658691406,125,94499,
,125,94499,2.737506151199341
3.4569571018218994,126,95249,
,126,95249,2.7306737899780273
3.458094358444214,127,95999,
,127,95999,2.722947120666504
3.470038890838623,128,96749,
,128,96749,2.71567964553833
3.4418797492980957,129,97499,
,129,97499,2.709244728088379
3.4707818031311035,130,98249,
,130,98249,2.70227313041687
3.4850215911865234,131,98999,
,131,98999,2.695373296737671
3.4784553050994873,132,99749,
,132,99749,2.6886420249938965
3.5080454349517822,133,100499,
,133,100499,2.681619882583618
3.502321720123291,134,101249,
,134,101249,2.6759626865386963
3.496831178665161,135,101999,
,135,101999,2.6699488162994385
3.520562171936035,136,102749,
,136,102749,2.6628928184509277
3.507718801498413,137,103499,
,137,103499,2.658156394958496
3.5103366374969482,138,104249,
,138,104249,2.651651382446289
3.4867591857910156,139,104999,
,139,104999,2.64552640914917
3.4992735385894775,140,105749,
,140,105749,2.640559434890747
3.507284641265869,141,106499,
,141,106499,2.6331028938293457
3.5267860889434814,142,107249,
,142,107249,2.629058837890625
3.552520751953125,143,107999,
,143,107999,2.624861001968384
3.5069847106933594,144,108749,
,144,108749,2.6195600032806396
3.541295289993286,145,109499,
,145,109499,2.6149089336395264
3.573178768157959,146,110249,
,146,110249,2.609809637069702
3.5562796592712402,147,110999,
,147,110999,2.605135917663574
3.5385260581970215,148,111749,
,148,111749,2.6011619567871094
3.558096170425415,149,112499,
,149,112499,2.595518112182617
3.586836814880371,150,113249,
,150,113249,2.5919301509857178
3.5499393939971924,151,113999,
,151,113999,2.588020086288452
3.567474126815796,152,114749,
,152,114749,2.583523750305176
3.5841031074523926,153,115499,
,153,115499,2.5792195796966553
3.5984487533569336,154,116249,
,154,116249,2.575165033340454
3.594343900680542,155,116999,
,155,116999,2.571889638900757
3.5963783264160156,156,117749,
,156,117749,2.567945718765259
3.5904123783111572,157,118499,
,157,118499,2.5638058185577393
3.6285836696624756,158,119249,
,158,119249,2.5606682300567627
3.589639186859131,159,119999,
,159,119999,2.5573248863220215
3.6186623573303223,160,120749,
