train_loss,epoch,step,max_norm
3.089308023452759,0,0,
2.467059373855591,0,1,
1.723236322402954,0,2,
1.5935389995574951,0,3,
1.22560715675354,0,4,
1.162785530090332,0,5,
0.9079161882400513,0,6,
0.8968189358711243,0,7,
1.1090614795684814,0,8,
1.0139583349227905,0,9,
,0,9,0.7549313902854919
