kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0,1.0,6.0,8.0,0.23390977084636688,0.233915776014328,-0.234375,8.0,3.5,2.0,0,0,,
,,,,,,,,,,,0,0,0.23390977084636688,0.1405537724494934
0.005788770504295826,0.98046875,0.99609375,6.0,8.0,0.18177293241024017,0.1817789375782013,-0.1787109375,8.0,4.0,3.0,1,1,,
,,,,,,,,,,,1,1,0.18177293241024017,0.20981891453266144
0.013503534719347954,1.0390625,1.0078125,5.833333492279053,8.0,0.2842169404029846,0.2842227816581726,-0.291015625,8.0,3.75,4.0,2,2,,
,,,,,,,,,,,2,2,0.2842169404029846,0.18220201134681702
0.016490088775753975,1.0078125,1.0,6.0,8.0,0.23135647177696228,0.2313624769449234,-0.2314453125,8.0,3.4000000953674316,5.0,3,3,,
,,,,,,,,,,,3,3,0.23135647177696228,0.2361699342727661
0.02052328735589981,1.0625,1.0,6.000000476837158,8.0,0.27389782667160034,0.27390381693840027,-0.27734375,8.0,3.8333332538604736,6.0,4,4,,
,,,,,,,,,,,4,4,0.27389782667160034,0.24522355198860168
