train_loss,epoch,step,max_norm
3.089308023452759,0,0,
1.9138987064361572,0,1,
0.9448021054267883,0,2,
0.7173068523406982,0,3,
0.44539958238601685,0,4,
0.35831528902053833,0,5,
0.3088934123516083,0,6,
0.29347288608551025,0,7,
0.38732975721359253,0,8,
0.3779534697532654,0,9,
,0,9,0.7698381543159485
