train_loss,epoch,step,max_norm
3.674189805984497,0,0,
1.8749946355819702,0,1,
1.0721590518951416,0,2,
0.8265048265457153,0,3,
1.0342191457748413,0,4,
0.7914469242095947,0,5,
,0,5,0.8844738602638245
