val_loss,epoch,step,train_loss
4.9211812019348145,0,208,
,0,208,1.9867744445800781
5.057907581329346,1,417,
,1,417,1.9603562355041504
5.002482891082764,2,626,
,2,626,1.9593464136123657
4.97241735458374,3,835,
,3,835,1.958774209022522
4.991505146026611,4,1044,
,4,1044,1.9577704668045044
5.1138787269592285,5,1253,
,5,1253,1.9571088552474976
4.9650163650512695,6,1462,
,6,1462,1.9570790529251099
5.036457538604736,7,1671,
,7,1671,1.9571177959442139
5.004909515380859,8,1880,
,8,1880,1.9562253952026367
4.973621845245361,9,2089,
,9,2089,1.9556913375854492
4.946953773498535,10,2298,
,10,2298,1.9556150436401367
5.03591251373291,11,2507,
,11,2507,1.9552363157272339
4.985300064086914,12,2716,
,12,2716,1.9544577598571777
4.967978477478027,13,2925,
,13,2925,1.9536203145980835
5.013988494873047,14,3134,
,14,3134,1.9533931016921997
5.032703876495361,15,3343,
,15,3343,1.9525686502456665
4.976879596710205,16,3552,
,16,3552,1.952194094657898
4.9952287673950195,17,3761,
,17,3761,1.9513750076293945
4.965841293334961,18,3970,
,18,3970,1.9509477615356445
4.952820301055908,19,4179,
,19,4179,1.950655221939087
4.953014850616455,20,4388,
,20,4388,1.9507509469985962
4.946980953216553,21,4597,
,21,4597,1.9493094682693481
4.910008430480957,22,4806,
,22,4806,1.9484071731567383
5.013160228729248,23,5015,
,23,5015,1.94818115234375
4.989776611328125,24,5224,
,24,5224,1.948116660118103
5.007450103759766,25,5433,
,25,5433,1.9468860626220703
4.953062057495117,26,5642,
,26,5642,1.9462225437164307
4.962830543518066,27,5851,
,27,5851,1.9460338354110718
5.01114559173584,28,6060,
,28,6060,1.9454543590545654
4.9714813232421875,29,6269,
,29,6269,1.944948673248291
4.8908467292785645,30,6478,
,30,6478,1.9441407918930054
4.929793357849121,31,6687,
,31,6687,1.9433859586715698
4.909176826477051,32,6896,
,32,6896,1.9434401988983154
4.962225437164307,33,7105,
,33,7105,1.9418842792510986
4.917181968688965,34,7314,
,34,7314,1.9421412944793701
4.959786415100098,35,7523,
,35,7523,1.9418737888336182
4.9407758712768555,36,7732,
,36,7732,1.9406481981277466
4.901508331298828,37,7941,
,37,7941,1.9401240348815918
4.885527610778809,38,8150,
,38,8150,1.9396511316299438
4.853516101837158,39,8359,
,39,8359,1.9386931657791138
4.889872074127197,40,8568,
,40,8568,1.9390716552734375
4.884007453918457,41,8777,
,41,8777,1.9379258155822754
4.836859226226807,42,8986,
,42,8986,1.9367066621780396
4.848962306976318,43,9195,
,43,9195,1.9363597631454468
4.856502532958984,44,9404,
,44,9404,1.935529112815857
4.8535943031311035,45,9613,
,45,9613,1.935948371887207
4.917606353759766,46,9822,
