kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0,1.0,20.0,10.0,0.2650495171546936,0.26506951451301575,-0.265625,10.0,11.5,2.0,0,0,,
,,,,,,,,,,,0,0,0.2650495171546936,0.2526271343231201
0.00980290025472641,1.0,1.0,20.0,10.0,0.018633168190717697,0.01865316741168499,-0.0186767578125,10.0,10.0,2.0,1,1,,
,,,,,,,,,,,1,1,0.018633168190717697,0.2559887766838074
0.024268174543976784,1.1328125,1.1171875,20.0,10.0,0.3119973838329315,0.31201738119125366,-0.330078125,10.0,12.0,2.0,2,2,,
,,,,,,,,,,,2,2,0.3119973838329315,0.37118959426879883
0.03083246946334839,1.0859375,1.1328125,20.0,10.0,0.09736092388629913,0.09738092124462128,-0.09716796875,10.0,10.5,2.0,3,3,,
,,,,,,,,,,,3,3,0.09736092388629913,0.40184199810028076
0.036350954324007034,1.09375,0.984375,20.0,10.0,0.5769056677818298,0.5769256949424744,-0.5703125,10.0,12.0,2.0,4,4,,
,,,,,,,,,,,4,4,0.5769056677818298,0.47994375228881836
