val_loss,epoch,step,train_loss
7.059409141540527,0,257,
,0,257,7.225245475769043
6.701632499694824,1,515,
,1,515,6.8790483474731445
6.3295512199401855,2,773,
,2,773,6.514822483062744
5.986655235290527,3,1031,
,3,1031,6.156937122344971
5.688004970550537,4,1289,
,4,1289,5.839584827423096
5.426016807556152,5,1547,
,5,1547,5.564398288726807
5.194244384765625,6,1805,
,6,1805,5.320109844207764
4.988580226898193,7,2063,
,7,2063,5.1049346923828125
4.804925918579102,8,2321,
,8,2321,4.9131388664245605
4.64003324508667,9,2579,
,9,2579,4.7419819831848145
4.493288040161133,10,2837,
,10,2837,4.589818477630615
4.362567901611328,11,3095,
,11,3095,4.4527130126953125
4.246110916137695,12,3353,
,12,3353,4.33337926864624
4.143429756164551,13,3611,
,13,3611,4.224911689758301
4.053340435028076,14,3869,
,14,3869,4.131541728973389
3.9750492572784424,15,4127,
,15,4127,4.050951957702637
3.9082117080688477,16,4385,
,16,4385,3.980053424835205
3.852461338043213,17,4643,
,17,4643,3.9207444190979004
3.806442975997925,18,4901,
,18,4901,3.872360944747925
3.768815279006958,19,5159,
,19,5159,3.832956552505493
3.7395002841949463,20,5417,
,20,5417,3.801016330718994
3.71661114692688,21,5675,
,21,5675,3.7773256301879883
3.698763847351074,22,5933,
,22,5933,3.760077714920044
3.6855714321136475,23,6191,
,23,6191,3.743720293045044
3.6754515171051025,24,6449,
,24,6449,3.732618808746338
3.667539119720459,25,6707,
,25,6707,3.725769281387329
3.6613552570343018,26,6965,
,26,6965,3.721487522125244
3.655940294265747,27,7223,
,27,7223,3.71427583694458
3.65134859085083,28,7481,
,28,7481,3.710291624069214
3.6469528675079346,29,7739,
,29,7739,3.704535961151123
3.6425790786743164,30,7997,
,30,7997,3.7011547088623047
3.6384923458099365,31,8255,
,31,8255,3.6957292556762695
3.6344335079193115,32,8513,
,32,8513,3.6933765411376953
3.63041615486145,33,8771,
,33,8771,3.689711093902588
3.6263372898101807,34,9029,
,34,9029,3.6845920085906982
3.622279644012451,35,9287,
,35,9287,3.681394577026367
3.618293523788452,36,9545,
,36,9545,3.675363779067993
3.614208221435547,37,9803,
,37,9803,3.6720829010009766
3.6100831031799316,38,10061,
,38,10061,3.668276071548462
3.605999708175659,39,10319,
,39,10319,3.664947509765625
3.601832389831543,40,10577,
,40,10577,3.662773609161377
3.597551107406616,41,10835,
,41,10835,3.657517910003662
3.5934064388275146,42,11093,
,42,11093,3.6526272296905518
3.589211940765381,43,11351,
,43,11351,3.6456286907196045
3.585145950317383,44,11609,
,44,11609,3.643362045288086
3.5808510780334473,45,11867,
,45,11867,3.641724109649658
3.5766961574554443,46,12125,
,46,12125,3.635141134262085
3.572441577911377,47,12383,
,47,12383,3.6320931911468506
3.5681538581848145,48,12641,
,48,12641,3.629298210144043
3.563844680786133,49,12899,
,49,12899,3.6198246479034424
3.559527635574341,50,13157,
,50,13157,3.6201024055480957
3.555291175842285,51,13415,
,51,13415,3.616882085800171
3.55090594291687,52,13673,
,52,13673,3.610056161880493
3.5465099811553955,53,13931,
,53,13931,3.604778528213501
3.5422251224517822,54,14189,
,54,14189,3.600496292114258
3.537806749343872,55,14447,
,55,14447,3.5955967903137207
3.533338785171509,56,14705,
,56,14705,3.590663433074951
3.5288164615631104,57,14963,
,57,14963,3.5886826515197754
3.5242655277252197,58,15221,
,58,15221,3.5815789699554443
3.5197999477386475,59,15479,
,59,15479,3.5777876377105713
3.515094757080078,60,15737,
,60,15737,3.572840929031372
3.5105020999908447,61,15995,
,61,15995,3.5697672367095947
3.5058326721191406,62,16253,
,62,16253,3.562947988510132
3.501093864440918,63,16511,
,63,16511,3.560481309890747
3.4963459968566895,64,16769,
,64,16769,3.556363344192505
3.4915080070495605,65,17027,
,65,17027,3.5529916286468506
3.4865806102752686,66,17285,
,66,17285,3.5452797412872314
3.481745719909668,67,17543,
,67,17543,3.5386881828308105
3.4769163131713867,68,17801,
,68,17801,3.5333738327026367
3.472168445587158,69,18059,
,69,18059,3.52937650680542
3.4670708179473877,70,18317,
,70,18317,3.52846622467041
3.46205735206604,71,18575,
,71,18575,3.5224802494049072
3.4568982124328613,72,18833,
,72,18833,3.513777494430542
3.451737642288208,73,19091,
,73,19091,3.5112197399139404
3.446648597717285,74,19349,
,74,19349,3.505910634994507
3.441542387008667,75,19607,
,75,19607,3.5006186962127686
3.436274766921997,76,19865,
,76,19865,3.495206117630005
3.4311110973358154,77,20123,
,77,20123,3.489914655685425
3.4259910583496094,78,20381,
,78,20381,3.4845573902130127
3.420572519302368,79,20639,
,79,20639,3.479926347732544
3.415207862854004,80,20897,
,80,20897,3.4755821228027344
3.40966534614563,81,21155,
,81,21155,3.4678685665130615
3.404139518737793,82,21413,
,82,21413,3.462650775909424
3.398653268814087,83,21671,
,83,21671,3.4581403732299805
3.3931472301483154,84,21929,
,84,21929,3.4511213302612305
3.38763165473938,85,22187,
,85,22187,3.4456889629364014
3.3821938037872314,86,22445,
,86,22445,3.442629098892212
3.376507043838501,87,22703,
,87,22703,3.4365780353546143
3.370820999145508,88,22961,
,88,22961,3.4295852184295654
3.365227222442627,89,23219,
,89,23219,3.4217441082000732
3.359548807144165,90,23477,
,90,23477,3.4192047119140625
3.3536622524261475,91,23735,
,91,23735,3.4123659133911133
3.347942590713501,92,23993,
,92,23993,3.406472682952881
3.3419296741485596,93,24251,
,93,24251,3.398681879043579
3.3361198902130127,94,24509,
,94,24509,3.393611431121826
3.3299758434295654,95,24767,
,95,24767,3.3886213302612305
3.324028968811035,96,25025,
,96,25025,3.3805885314941406
3.3178162574768066,97,25283,
,97,25283,3.3744194507598877
3.3117120265960693,98,25541,
,98,25541,3.3739283084869385
3.305582284927368,99,25799,
,99,25799,3.3651490211486816
3.299123764038086,100,26057,
,100,26057,3.356792688369751
3.292938232421875,101,26315,
,101,26315,3.3520355224609375
3.2866687774658203,102,26573,
,102,26573,3.343493938446045
3.2801756858825684,103,26831,
,103,26831,3.339768171310425
3.2735469341278076,104,27089,
,104,27089,3.3322479724884033
3.2670021057128906,105,27347,
,105,27347,3.328458309173584
3.2603964805603027,106,27605,
,106,27605,3.3176538944244385
3.253976345062256,107,27863,
,107,27863,3.3132779598236084
3.247049331665039,108,28121,
,108,28121,3.304190158843994
3.2402093410491943,109,28379,
,109,28379,3.2978177070617676
3.233328342437744,110,28637,
,110,28637,3.29097318649292
3.2266221046447754,111,28895,
,111,28895,3.283933639526367
3.219592809677124,112,29153,
,112,29153,3.27663516998291
3.2125062942504883,113,29411,
,113,29411,3.2710673809051514
3.205634593963623,114,29669,
,114,29669,3.2634811401367188
3.198547124862671,115,29927,
,115,29927,3.2560107707977295
3.191282033920288,116,30185,
,116,30185,3.249516010284424
3.1841742992401123,117,30443,
,117,30443,3.243187665939331
3.176908493041992,118,30701,
,118,30701,3.234677314758301
3.1697821617126465,119,30959,
,119,30959,3.2290191650390625
3.1623106002807617,120,31217,
