train_loss,epoch,step,max_norm
3.089308023452759,0,0,
2.0452730655670166,0,1,
1.131076455116272,0,2,
0.9142429232597351,0,3,
0.5990520715713501,0,4,
0.5050452947616577,0,5,
0.38335055112838745,0,6,
0.37662845849990845,0,7,
0.5052213072776794,0,8,
0.46661850810050964,0,9,
,0,9,0.8340112566947937
