kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0078125,1.0,14.0,10.0,0.18753258883953094,0.18754659593105316,-0.1884765625,10.0,8.5,2.0,0,0,,
,,,,,,,,,,,0,0,0.18753258883953094,0.09966602921485901
0.003074291395023465,1.015625,1.015625,13.666666984558105,10.0,-0.037274423986673355,-0.0372607558965683,0.037841796875,10.0,9.0,3.0,1,1,,
,,,,,,,,,,,1,1,-0.037274423986673355,0.10175783932209015
0.008398335427045822,1.015625,1.0078125,13.666666984558105,10.0,0.4440985321998596,0.44411221146583557,-0.44921875,10.0,9.25,4.0,2,2,,
,,,,,,,,,,,2,2,0.4440985321998596,0.2764533758163452
0.01112724095582962,1.0078125,1.015625,13.600000381469727,10.0,0.35120293498039246,0.35121652483940125,-0.353515625,10.0,8.600000381469727,5.0,3,3,,
,,,,,,,,,,,3,3,0.35120293498039246,0.2800786793231964
0.014877683483064175,1.03125,1.015625,13.40000057220459,10.0,0.2983248233795166,0.29833823442459106,-0.302734375,10.0,9.166666984558105,6.0,4,4,,
,,,,,,,,,,,4,4,0.2983248233795166,0.2947337329387665
