train_loss,epoch,step,max_norm
3.679312229156494,0,0,
2.45332670211792,0,1,
1.7832005023956299,0,2,
1.325989007949829,0,3,
1.2559731006622314,0,4,
1.1462645530700684,0,5,
,0,5,0.6500459909439087
