train_loss,epoch,step,max_norm
3.1523184776306152,0,0,
2.0164780616760254,0,1,
1.1469436883926392,0,2,
0.8683542013168335,0,3,
0.546379566192627,0,4,
0.42666497826576233,0,5,
0.38870805501937866,0,6,
0.31538721919059753,0,7,
0.5357405543327332,0,8,
0.4339810907840729,0,9,
,0,9,0.6725278496742249
