kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0,1.0,8.0,6.0,0.8922917246818542,0.8922997117042542,-0.890625,6.0,4.0,2.0,0,0,,
,,,,,,,,,,,0,0,0.8922917246818542,1.271830677986145
0.06671507656574249,0.9453125,1.015625,7.333333492279053,6.0,0.8548275828361511,0.8548349142074585,-0.78515625,6.0,4.333333492279053,3.0,1,1,,
,,,,,,,,,,,1,1,0.8548275828361511,1.513351321220398
0.08113391697406769,1.0625,1.0234375,8.0,6.0,0.9266731142997742,0.9266811013221741,-0.9375,6.0,4.25,4.0,2,2,,
,,,,,,,,,,,2,2,0.9266731142997742,1.5755120515823364
0.09109999239444733,1.0546875,1.03125,7.900000095367432,6.0,0.9217547178268433,0.9217626452445984,-0.8984375,6.0,4.0,5.0,3,3,,
,,,,,,,,,,,3,3,0.9217547178268433,1.7775160074234009
0.08852829039096832,1.1328125,1.0234375,8.0,6.0,0.9182483553886414,0.9182563424110413,-0.87109375,6.0,4.166666507720947,6.0,4,4,,
,,,,,,,,,,,4,4,0.9182483553886414,1.7607427835464478
0.07717141509056091,1.15625,1.015625,8.0,6.0,0.9269319176673889,0.9269399046897888,-0.92578125,6.0,4.714285850524902,7.0,5,5,,
,,,,,,,,,,,5,5,0.9269319176673889,1.693273663520813
0.06846223026514053,1.234375,1.0234375,7.892857551574707,6.0,0.9266731142997742,0.9266809821128845,-0.96875,6.0,4.375,8.0,6,6,,
,,,,,,,,,,,6,6,0.9266731142997742,1.5176138877868652
0.06656789779663086,1.0390625,1.015625,8.0,6.0,0.9341565370559692,0.9341645240783691,-0.91015625,6.0,4.44444465637207,9.0,7,7,,
,,,,,,,,,,,7,7,0.9341565370559692,1.7032612562179565
0.0669913962483406,1.0859375,1.015625,7.9555559158325195,6.0,0.9425341486930847,0.9425420761108398,-0.9140625,6.0,4.199999809265137,10.0,8,8,,
,,,,,,,,,,,8,8,0.9425341486930847,1.6546350717544556
0.07743177562952042,1.15625,1.0078125,7.97777795791626,6.0,0.936768651008606,0.9367766380310059,-0.9609375,6.0,4.0,10.0,9,9,,
,,,,,,,,,,,9,9,0.936768651008606,1.5291717052459717
