val_loss,epoch,step,train_loss
4.960579872131348,0,208,
,0,208,1.9836243391036987
5.049248695373535,1,417,
,1,417,1.960068702697754
5.017504692077637,2,626,
,2,626,1.9598779678344727
5.051429748535156,3,835,
,3,835,1.9588780403137207
5.079587936401367,4,1044,
,4,1044,1.9576576948165894
5.033169746398926,5,1253,
,5,1253,1.9573220014572144
4.974863052368164,6,1462,
,6,1462,1.9570735692977905
5.050962448120117,7,1671,
,7,1671,1.9564995765686035
5.045944690704346,8,1880,
,8,1880,1.9561959505081177
4.988311767578125,9,2089,
,9,2089,1.9551550149917603
5.006003379821777,10,2298,
,10,2298,1.9553788900375366
5.0075297355651855,11,2507,
,11,2507,1.9545708894729614
4.988706588745117,12,2716,
,12,2716,1.9541919231414795
4.990633487701416,13,2925,
,13,2925,1.9533360004425049
4.97318696975708,14,3134,
,14,3134,1.9529528617858887
4.994302749633789,15,3343,
,15,3343,1.952457070350647
4.939274311065674,16,3552,
,16,3552,1.951236605644226
4.932511329650879,17,3761,
,17,3761,1.9510637521743774
4.968336582183838,18,3970,
,18,3970,1.949853539466858
4.938033580780029,19,4179,
,19,4179,1.9501502513885498
5.0164971351623535,20,4388,
,20,4388,1.9495398998260498
4.9728922843933105,21,4597,
,21,4597,1.948811650276184
4.974999904632568,22,4806,
,22,4806,1.9482338428497314
5.008759498596191,23,5015,
,23,5015,1.947489857673645
4.957686424255371,24,5224,
,24,5224,1.946702241897583
4.896869659423828,25,5433,
,25,5433,1.9462711811065674
5.00411319732666,26,5642,
,26,5642,1.9460883140563965
4.909845352172852,27,5851,
,27,5851,1.9458318948745728
4.875725746154785,28,6060,
,28,6060,1.9441968202590942
4.930851936340332,29,6269,
,29,6269,1.9440714120864868
4.8543806076049805,30,6478,
,30,6478,1.9433311223983765
4.900416374206543,31,6687,
,31,6687,1.9428352117538452
4.96722412109375,32,6896,
,32,6896,1.9425091743469238
4.89060115814209,33,7105,
,33,7105,1.9409979581832886
4.8621368408203125,34,7314,
,34,7314,1.940901279449463
4.865850925445557,35,7523,
,35,7523,1.9403893947601318
4.919219017028809,36,7732,
,36,7732,1.9394975900650024
4.924361705780029,37,7941,
,37,7941,1.9389671087265015
4.802889823913574,38,8150,
,38,8150,1.9380323886871338
4.88493537902832,39,8359,
,39,8359,1.9382379055023193
4.964906215667725,40,8568,
,40,8568,1.937157154083252
4.900638103485107,41,8777,
,41,8777,1.9360853433609009
4.892819881439209,42,8986,
,42,8986,1.9358371496200562
4.873256683349609,43,9195,
,43,9195,1.9351733922958374
4.860601425170898,44,9404,
,44,9404,1.9340696334838867
4.843559265136719,45,9613,
,45,9613,1.9337818622589111
4.8418378829956055,46,9822,
,46,9822,1.9337620735168457
4.881829261779785,47,10031,
,47,10031,1.932424545288086
4.922449111938477,48,10240,
,48,10240,1.931638479232788
4.8712310791015625,49,10449,
,49,10449,1.9308830499649048
4.787370681762695,50,10658,
,50,10658,1.9306817054748535
4.79402494430542,51,10867,
,51,10867,1.929880142211914
4.780102729797363,52,11076,
,52,11076,1.9287693500518799
4.83963680267334,53,11285,
,53,11285,1.9285266399383545
4.783427715301514,54,11494,
,54,11494,1.9275835752487183
4.86762809753418,55,11703,
,55,11703,1.926701545715332
4.816149711608887,56,11912,
,56,11912,1.9261366128921509
4.721507549285889,57,12121,
,57,12121,1.9248343706130981
4.822182655334473,58,12330,
,58,12330,1.9245802164077759
4.756332874298096,59,12539,
,59,12539,1.9239790439605713
4.652867317199707,60,12748,
,60,12748,1.9228469133377075
4.766303539276123,61,12957,
,61,12957,1.922832727432251
4.738239288330078,62,13166,
,62,13166,1.9219237565994263
4.779838562011719,63,13375,
,63,13375,1.9220670461654663
4.7083353996276855,64,13584,
,64,13584,1.920933485031128
4.759232044219971,65,13793,
,65,13793,1.9197443723678589
4.743926048278809,66,14002,
,66,14002,1.9186599254608154
4.729260444641113,67,14211,
,67,14211,1.9183683395385742
4.715338230133057,68,14420,
,68,14420,1.9174860715866089
4.685673713684082,69,14629,
,69,14629,1.917277455329895
4.832008361816406,70,14838,
,70,14838,1.915775179862976
4.698248863220215,71,15047,
,71,15047,1.9148550033569336
4.6595916748046875,72,15256,
,72,15256,1.9141788482666016
4.724938869476318,73,15465,
,73,15465,1.9137091636657715
4.68826961517334,74,15674,
,74,15674,1.91241455078125
4.6231913566589355,75,15883,
,75,15883,1.9122803211212158
4.723875045776367,76,16092,
,76,16092,1.911690354347229
4.623055458068848,77,16301,
,77,16301,1.9107158184051514
4.729657173156738,78,16510,
,78,16510,1.9108978509902954
4.699704647064209,79,16719,
,79,16719,1.9090766906738281
4.629950523376465,80,16928,
,80,16928,1.9083253145217896
4.671258926391602,81,17137,
,81,17137,1.907549262046814
4.657837867736816,82,17346,
,82,17346,1.9060382843017578
4.640125274658203,83,17555,
,83,17555,1.9052472114562988
4.691869735717773,84,17764,
,84,17764,1.9051059484481812
4.643786907196045,85,17973,
,85,17973,1.9038465023040771
4.541934967041016,86,18182,
,86,18182,1.9035056829452515
4.691449165344238,87,18391,
,87,18391,1.9019562005996704
4.574218273162842,88,18600,
,88,18600,1.9017727375030518
4.700320720672607,89,18809,
,89,18809,1.9003043174743652
4.612010955810547,90,19018,
,90,19018,1.8998863697052002
4.526200294494629,91,19227,
,91,19227,1.8992315530776978
4.542837619781494,92,19436,
,92,19436,1.898849606513977
4.592926502227783,93,19645,
,93,19645,1.8978080749511719
4.563905715942383,94,19854,
,94,19854,1.8962563276290894
4.553830146789551,95,20063,
,95,20063,1.8960731029510498
4.579822540283203,96,20272,
,96,20272,1.8946865797042847
4.530124187469482,97,20481,
,97,20481,1.8936364650726318
