DPO_loss_step,mean_preferred_ratios_step,mean_rejected_ratios_step,epoch,step,DPO_loss_epoch,mean_preferred_ratios_epoch,mean_rejected_ratios_epoch,max_norm
0.693176805973053,0.0030066913459450006,0.00306594162248075,0,49,,,,
0.693304181098938,0.003078767331317067,0.003392670303583145,0,99,,,,
0.6932034492492676,0.0030403544660657644,0.0031528098043054342,0,149,,,,
0.6930953860282898,0.0032322914339601994,0.003128631040453911,0,199,,,,
0.6932587623596191,0.0030811342876404524,0.0033043385483324528,0,249,,,,
0.6930996775627136,0.0032409578561782837,0.003145897528156638,0,299,,,,
0.6931145787239075,0.0033808813896030188,0.003315600333735347,0,349,,,,
0.6931413412094116,0.0031171576119959354,0.0031054408755153418,0,399,,,,
0.6931890845298767,0.0030634424183517694,0.0031471222173422575,0,449,,,,
0.6931470036506653,0.0032453120220452547,0.003244832856580615,0,499,,,,
0.693006694316864,0.003226609667763114,0.002945622429251671,0,549,,,,
0.6931145787239075,0.0032946241553872824,0.003229344729334116,0,599,,,,
0.6931390166282654,0.0031810738146305084,0.003164696041494608,0,649,,,,
,,,0,692,0.6931464672088623,0.0031733124051243067,0.003171117277815938,0.10807108879089355
0.6931260228157043,0.003198755206540227,0.003156360937282443,1,699,,,,
0.6931279897689819,0.003049353137612343,0.0030108948703855276,1,749,,,,
0.6930937767028809,0.0032546594738960266,0.003147890791296959,1,799,,,,
0.6930990815162659,0.0033209228422492743,0.0032246147748082876,1,849,,,,
0.6931663751602173,0.0031314194202423096,0.003169778734445572,1,899,,,,
0.693162202835083,0.0030619956087321043,0.0030919713899493217,1,949,,,,
0.693213939666748,0.0030968093778938055,0.0032302408944815397,1,999,,,,
0.6931204795837402,0.003201655810698867,0.003148195566609502,1,1049,,,,
0.6932232975959778,0.00298394076526165,0.0031361673027276993,1,1099,,,,
0.6930747628211975,0.0030477356631308794,0.002902876352891326,1,1149,,,,
0.6931678652763367,0.003224594285711646,0.0032658434938639402,1,1199,,,,
0.6931161880493164,0.00327191106043756,0.003209877060726285,1,1249,,,,
0.6930934190750122,0.0032646486070007086,0.003157128347083926,1,1299,,,,
0.6931896209716797,0.003134896280243993,0.003219832433387637,1,1349,,,,
,,,1,1385,0.6931368112564087,0.0031605414114892483,0.003139737294986844,0.21223528683185577
0.6932420134544373,0.003106395248323679,0.0032959922682493925,2,1399,,,,
0.6931421160697937,0.0031521935015916824,0.003142115194350481,2,1449,,,,
0.6930631399154663,0.0030845545697957277,0.002916388912126422,2,1499,,,,
0.6931115388870239,0.003221353283151984,0.003149997442960739,2,1549,,,,
0.6931377649307251,0.0032672144006937742,0.0032483430113643408,2,1599,,,,
0.6930612325668335,0.0032275617122650146,0.0030555706471204758,2,1649,,,,
0.6931668519973755,0.003211165312677622,0.003250525100156665,2,1699,,,,
0.6931712627410889,0.0031154134776443243,0.0031635358463972807,2,1749,,,,
0.693009078502655,0.0032185239251703024,0.0029422554653137922,2,1799,,,,
0.6929258704185486,0.003331585321575403,0.002888900926336646,2,1849,,,,
0.6931046843528748,0.003086290555074811,0.003001292236149311,2,1899,,,,
0.6931050419807434,0.0030862190760672092,0.003001881530508399,2,1949,,,,
0.6930663585662842,0.0033170997630804777,0.0031553301960229874,2,1999,,,,
0.693115770816803,0.0032183192670345306,0.003155413316562772,2,2049,,,,
,,,2,2078,0.6931270956993103,0.0031548510305583477,0.0031147338449954987,0.3131624758243561
0.6931207180023193,0.0032684803009033203,0.0032156386878341436,3,2099,,,,
0.6931841373443604,0.0031104653608053923,0.003184448927640915,3,2149,,,,
0.6930381059646606,0.0033101073931902647,0.003091870341449976,3,2199,,,,
0.6931616067886353,0.0031097980681806803,0.00313858175650239,3,2249,,,,
0.6931612491607666,0.003079579910263419,0.0031076909508556128,3,2299,,,,
0.6931143999099731,0.0032603763975203037,0.0031946860253810883,3,2349,,,,
0.6931166052818298,0.0031186898704618216,0.0030574363190680742,3,2399,,,,
0.6930722594261169,0.00297860917635262,0.0028287454042583704,3,2449,,,,
0.6931352019309998,0.0031311516650021076,0.003107162658125162,3,2499,,,,
0.6930838823318481,0.0032175504602491856,0.003090890822932124,3,2549,,,,
0.6930669546127319,0.0030881736893206835,0.002927646739408374,3,2599,,,,
0.6931462287902832,0.0031077980529516935,0.0031059086322784424,3,2649,,,,
0.6930500268936157,0.0032543023116886616,0.0030599578749388456,3,2699,,,,
0.6931079030036926,0.0030334359034895897,0.0029548462480306625,3,2749,,,,
,,,3,2771,0.6931167840957642,0.003155820770189166,0.0030952366068959236,0.41322535276412964
0.6930078864097595,0.0032020476646721363,0.0029233896639198065,4,2799,,,,
0.6931725740432739,0.0031059987377375364,0.0031566843390464783,4,2849,,,,
0.6931818127632141,0.003222414990887046,0.00329170236364007,4,2899,,,,
0.6930925250053406,0.0031568126287311316,0.003047516103833914,4,2949,,,,
0.6930522322654724,0.003156721591949463,0.00296673527918756,4,2999,,,,
0.6930062174797058,0.003199456725269556,0.0029174103401601315,4,3049,,,,
0.6929728388786316,0.0032980472315102816,0.0029493693727999926,4,3099,,,,
0.6931495070457458,0.0031157813500612974,0.0031204717233777046,4,3149,,,,
0.6931406855583191,0.0031093843281269073,0.0030963472090661526,4,3199,,,,
0.6932520866394043,0.0030574107076972723,0.0032671906519681215,4,3249,,,,
0.693162739276886,0.0029390607960522175,0.0029701716266572475,4,3299,,,,
0.6930587887763977,0.003179344115778804,0.003002511104568839,4,3349,,,,
0.6930039525032043,0.0033574693370610476,0.003070973325520754,4,3399,,,,
0.693044900894165,0.003242481267079711,0.00303791556507349,4,3449,,,,
,,,4,3464,0.6931067705154419,0.003164583118632436,0.00308355875313282,0.5142555236816406
