train_loss,epoch,step,max_norm
3.0430054664611816,0,0,
2.328244924545288,0,1,
1.4492363929748535,0,2,
1.1951709985733032,0,3,
0.7806913256645203,0,4,
0.5381436347961426,0,5,
0.39027664065361023,0,6,
0.4074467122554779,0,7,
0.42607831954956055,0,8,
0.5452075600624084,0,9,
,0,9,0.8878148198127747
