kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0,1.0,10.0,10.0,1.4838347434997559,1.4838447570800781,-1.484375,10.0,5.5,2.0,0,0,,
,,,,,,,,,,,0,0,1.4838347434997559,0.49036306142807007
0.02007976546883583,0.984375,1.0,7.6666669845581055,10.0,1.811834454536438,1.8118420839309692,-1.78125,10.0,4.666666507720947,3.0,1,1,,
,,,,,,,,,,,1,1,1.811834454536438,0.49742013216018677
0.02376599982380867,1.0625,1.0,7.833333492279053,10.0,1.5386661291122437,1.538673996925354,-1.5625,10.0,5.25,4.0,2,2,,
,,,,,,,,,,,2,2,1.5386661291122437,0.435672789812088
0.026836415752768517,0.98046875,0.99609375,7.900000095367432,10.0,1.4384636878967285,1.4384715557098389,-1.40625,10.0,5.0,5.0,3,3,,
,,,,,,,,,,,3,3,1.4384636878967285,0.4766123294830322
0.034949760884046555,1.078125,1.0,7.133333683013916,10.0,1.8863390684127808,1.8863462209701538,-1.890625,10.0,5.0,6.0,4,4,,
,,,,,,,,,,,4,4,1.8863390684127808,0.526463508605957
