kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,0.99609375,0.99609375,6.0,8.0,1.3605231046676636,1.3605290651321411,-1.359375,8.0,3.5,2.0,0,0,,
,,,,,,,,,,,0,0,1.3605231046676636,1.3168822526931763
0.034077662974596024,1.0,1.0,2.0,8.0,1.260838270187378,1.2608402967453003,-1.2578125,8.0,1.3333333730697632,3.0,1,1,,
,,,,,,,,,,,1,1,1.260838270187378,1.2570669651031494
0.0900435522198677,1.015625,1.0,2.0,8.0,1.303950309753418,1.3039523363113403,-1.3125,8.0,1.0,4.0,2,2,,
,,,,,,,,,,,2,2,1.303950309753418,1.2852791547775269
0.1199377179145813,1.0078125,1.0,2.0,8.0,1.2974553108215332,1.2974573373794556,-1.3046875,8.0,1.2000000476837158,5.0,3,3,,
,,,,,,,,,,,3,3,1.2974553108215332,1.2181191444396973
0.16825862228870392,1.0625,1.0,2.0,8.0,1.3935630321502686,1.393565058708191,-1.421875,8.0,1.3333333730697632,6.0,4,4,,
,,,,,,,,,,,4,4,1.3935630321502686,1.1824347972869873
