kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0,1.0,14.0,10.0,0.723538339138031,0.7235523462295532,-0.72265625,10.0,7.5,2.0,0,0,,
,,,,,,,,,,,0,0,0.723538339138031,0.6657622456550598
0.030483463779091835,1.1875,1.015625,14.0,10.0,0.8894913792610168,0.8895053863525391,-0.90234375,10.0,9.5,2.0,1,1,,
,,,,,,,,,,,1,1,0.8894913792610168,1.0340046882629395
0.06489919871091843,1.1796875,1.015625,14.0,10.0,1.1646363735198975,1.164650321006775,-1.1640625,10.0,8.5,2.0,2,2,,
,,,,,,,,,,,2,2,1.1646363735198975,1.5079686641693115
0.07073543965816498,1.25,1.046875,14.0,10.0,1.242671012878418,1.2426849603652954,-1.3046875,10.0,9.5,2.0,3,3,,
,,,,,,,,,,,3,3,1.242671012878418,1.709031343460083
0.08743937313556671,1.2890625,1.015625,16.0,10.0,0.7920186519622803,0.7920346260070801,-0.79296875,10.0,10.5,2.0,4,4,,
,,,,,,,,,,,4,4,0.7920186519622803,1.4055941104888916
