val_loss,epoch,step,train_loss
0.0565029308199882,0,4190,
,0,4190,2.1703414916992188
0.0400015749037265,1,8381,
,1,8381,0.2615757584571838
0.0304122176021337,2,12572,
,2,12572,0.2278873920440673
0.0213693007826805,3,16763,
,3,16763,0.2072536945343017
0.021293694153428,4,20954,
,4,20954,0.1967918425798416
0.0168696716427803,5,25145,
,5,25145,0.1904291808605194
0.0150888478383421,6,29336,
,6,29336,0.187588632106781
0.0141632007434964,7,33527,
,7,33527,0.1820842921733856
0.0120612727478146,8,37718,
,8,37718,0.1790525466203689
0.0109433038160204,9,41909,
,9,41909,0.174963116645813
0.0109817134216427,10,46100,
,10,46100,0.1719659715890884
0.0120429471135139,11,50291,
,11,50291,0.1675365269184112
0.0119811575859785,12,54482,
,12,54482,0.1634287983179092
0.0099439295008778,13,58673,
,13,58673,0.1613029390573501
0.0126139558851718,14,62864,
,14,62864,0.1585156470537185
0.0093528032302856,15,67055,
,15,67055,0.1567817479372024
0.0091163236647844,16,71246,
,16,71246,0.1567164957523346
0.0086994264274835,17,75437,
,17,75437,0.1543528735637664
0.0105175450444221,18,79628,
,18,79628,0.1540751755237579
0.008628680370748,19,83819,
,19,83819,0.1524377018213272
0.0087651452049613,20,88010,
,20,88010,0.1513072848320007
0.0080897929146885,21,92201,
,21,92201,0.1512949764728546
0.0091499025002121,22,96392,
,22,96392,0.1501363217830658
0.0120993563905358,23,100583,
,23,100583,0.1499254256486892
0.0089101241901516,24,104774,
,24,104774,0.1491592079401016
0.0083000110462307,25,108965,
,25,108965,0.1495969742536544
0.007850244641304,26,113156,
,26,113156,0.1479915827512741
0.0099685713648796,27,117347,
,27,117347,0.1479017436504364
0.0076963822357356,28,121538,
,28,121538,0.1464236378669738
0.0088777849450707,29,125729,
,29,125729,0.1468842923641204
0.0098925996571779,30,129920,
,30,129920,0.1466176211833953
0.0069037871435284,31,134111,
,31,134111,0.1468199342489242
0.0067250672727823,32,138302,
,32,138302,0.1451746970415115
0.0074633522890508,33,142493,
,33,142493,0.1451488137245178
0.0068204561248421,34,146684,
,34,146684,0.1452179104089737
0.0086626820266246,35,150875,
,35,150875,0.1434400826692581
0.0081767858937382,36,155066,
,36,155066,0.1428489834070205
0.0105232344940304,37,159257,
,37,159257,0.1414797753095626
0.0065533933229744,38,163448,
,38,163448,0.1410387605428695
0.0072836806066334,39,167639,
,39,167639,0.1398197263479232
0.0073504731990396,40,171830,
,40,171830,0.1372983157634735
0.0072986749000847,41,176021,
,41,176021,0.1358041912317276
0.0059662861749529,42,180212,
,42,180212,0.1343261003494262
0.006680304184556,43,184403,
,43,184403,0.132858008146286
0.0069917198270559,44,188594,
,44,188594,0.1307200342416763
0.0062258639372885,45,192785,
,45,192785,0.1292950212955474
0.0079797292128205,46,196976,
,46,196976,0.1264709085226059
0.0060760667547583,47,201167,
,47,201167,0.1241349577903747
0.0059061800129711,48,205358,
,48,205358,0.121922880411148
0.0057608177885413,49,209549,
,49,209549,0.1196325197815895
0.0057159950956702,50,213740,
,50,213740,0.1188908442854881
0.0069182901643216,51,217931,
,51,217931,0.1166983768343925
0.0072648832574486,52,222122,
,52,222122,0.115347146987915
0.0073293861933052,53,226313,
,53,226313,0.1119998767971992
0.0056566260755062,54,230504,
,54,230504,0.111518993973732
0.0114273242652416,55,234695,
,55,234695,0.1098610535264015
0.006678054574877,56,238886,
,56,238886,0.1081329807639122
0.0056721428409218,57,243077,
,57,243077,0.1075929179787635
0.0055658277124166,58,247268,
,58,247268,0.1060367003083229
0.0055862376466393,59,251459,
,59,251459,0.1053145751357078
0.0055006174370646,60,255650,
,60,255650,0.1035395488142967
0.0061730267480015,61,259841,
,61,259841,0.1024685725569725
0.0053996904753148,62,264032,
,62,264032,0.1018332839012146
0.0053042261861264,63,268223,
,63,268223,0.1014716774225235
0.0063796336762607,64,272414,
