val_loss,epoch,step,train_loss
6.824250221252441,0,749,
,0,749,5.519775390625
5.699102878570557,1,1499,
,1,1499,4.627233028411865
4.995742321014404,2,2249,
,2,2249,4.140799045562744
4.563944339752197,3,2999,
,3,2999,3.9065937995910645
4.321470737457275,4,3749,
,4,3749,3.8084492683410645
4.208553791046143,5,4499,
,5,4499,3.77789044380188
4.163731575012207,6,5249,
,6,5249,3.76816463470459
4.146521091461182,7,5999,
,7,5999,3.7630488872528076
4.1446709632873535,8,6749,
,8,6749,3.7579188346862793
4.129910945892334,9,7499,
,9,7499,3.7520554065704346
4.12985897064209,10,8249,
,10,8249,3.747675657272339
4.124887466430664,11,8999,
,11,8999,3.7417190074920654
4.114513874053955,12,9749,
,12,9749,3.736931562423706
4.099185466766357,13,10499,
,13,10499,3.7316207885742188
4.091740131378174,14,11249,
,14,11249,3.7266271114349365
4.092469692230225,15,11999,
,15,11999,3.7217581272125244
4.069126129150391,16,12749,
,16,12749,3.716705799102783
4.066286563873291,17,13499,
,17,13499,3.7114102840423584
4.074377536773682,18,14249,
,18,14249,3.7048394680023193
4.069863796234131,19,14999,
,19,14999,3.699028491973877
4.057415962219238,20,15749,
,20,15749,3.6934702396392822
4.0424957275390625,21,16499,
,21,16499,3.689258337020874
4.049878120422363,22,17249,
,22,17249,3.682912588119507
4.051639080047607,23,17999,
,23,17999,3.6788525581359863
4.025330066680908,24,18749,
,24,18749,3.672229528427124
4.015336036682129,25,19499,
,25,19499,3.6660077571868896
4.010987758636475,26,20249,
,26,20249,3.6599018573760986
3.999601125717163,27,20999,
,27,20999,3.654195547103882
4.0011773109436035,28,21749,
,28,21749,3.648759365081787
3.994205951690674,29,22499,
,29,22499,3.6422770023345947
3.991995096206665,30,23249,
,30,23249,3.636596441268921
3.9862847328186035,31,23999,
,31,23999,3.629399299621582
3.963343381881714,32,24749,
,32,24749,3.622688055038452
3.9630236625671387,33,25499,
,33,25499,3.6165273189544678
3.9569005966186523,34,26249,
,34,26249,3.6101133823394775
3.9619314670562744,35,26999,
,35,26999,3.6036460399627686
3.9482548236846924,36,27749,
,36,27749,3.595649480819702
3.936018466949463,37,28499,
,37,28499,3.588670492172241
3.917848587036133,38,29249,
,38,29249,3.5829641819000244
3.9275619983673096,39,29999,
,39,29999,3.575110912322998
3.9144368171691895,40,30749,
,40,30749,3.5674846172332764
3.918046712875366,41,31499,
,41,31499,3.5594899654388428
3.89701509475708,42,32249,
,42,32249,3.5517191886901855
3.8863744735717773,43,32999,
,43,32999,3.5446362495422363
3.885328769683838,44,33749,
,44,33749,3.535270929336548
3.866891860961914,45,34499,
,45,34499,3.5280826091766357
3.8659005165100098,46,35249,
,46,35249,3.5216143131256104
3.8641154766082764,47,35999,
,47,35999,3.5122926235198975
3.8593461513519287,48,36749,
,48,36749,3.5044877529144287
3.850731372833252,49,37499,
,49,37499,3.4951961040496826
3.843903064727783,50,38249,
,50,38249,3.4871621131896973
3.8310258388519287,51,38999,
,51,38999,3.4786007404327393
3.819596290588379,52,39749,
,52,39749,3.46940279006958
3.79251766204834,53,40499,
,53,40499,3.461489200592041
3.794306993484497,54,41249,
,54,41249,3.452183723449707
3.800464630126953,55,41999,
,55,41999,3.443345308303833
3.781292676925659,56,42749,
,56,42749,3.434354543685913
3.762751340866089,57,43499,
,57,43499,3.4242799282073975
3.764755964279175,58,44249,
,58,44249,3.4165165424346924
3.7585954666137695,59,44999,
,59,44999,3.407050371170044
3.7517056465148926,60,45749,
,60,45749,3.3963682651519775
3.7218854427337646,61,46499,
,61,46499,3.3873040676116943
3.738152265548706,62,47249,
,62,47249,3.3780758380889893
3.735707998275757,63,47999,
,63,47999,3.3683087825775146
3.7099413871765137,64,48749,
,64,48749,3.357286214828491
3.708465337753296,65,49499,
,65,49499,3.348250389099121
3.706759214401245,66,50249,
,66,50249,3.3393969535827637
3.697216272354126,67,50999,
,67,50999,3.329063653945923
3.6673972606658936,68,51749,
,68,51749,3.319493532180786
3.6630465984344482,69,52499,
,69,52499,3.3102216720581055
3.668741464614868,70,53249,
,70,53249,3.297724485397339
3.657874345779419,71,53999,
,71,53999,3.287956476211548
3.6357545852661133,72,54749,
,72,54749,3.2781379222869873
3.6290712356567383,73,55499,
,73,55499,3.267764091491699
3.619737148284912,74,56249,
,74,56249,3.258082389831543
3.6189842224121094,75,56999,
,75,56999,3.2474327087402344
3.6200551986694336,76,57749,
,76,57749,3.2371327877044678
3.6073079109191895,77,58499,
,77,58499,3.2258548736572266
3.6146841049194336,78,59249,
,78,59249,3.2161872386932373
3.587104320526123,79,59999,
,79,59999,3.2045700550079346
3.5784387588500977,80,60749,
,80,60749,3.193737268447876
3.5863115787506104,81,61499,
,81,61499,3.185331344604492
3.5704381465911865,82,62249,
,82,62249,3.173665761947632
3.5743348598480225,83,62999,
,83,62999,3.163353204727173
3.5530002117156982,84,63749,
,84,63749,3.1531574726104736
