kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0,1.0,4.0,10.0,1.1897693872451782,1.189773440361023,-1.1875,10.0,2.0,2.0,0,0,,
,,,,,,,,,,,0,0,1.1897693872451782,0.7986525893211365
0.018892375752329826,1.0234375,1.0,6.0,10.0,1.1940994262695312,1.1941053867340088,-1.2109375,10.0,3.0,2.0,1,1,,
,,,,,,,,,,,1,1,1.1940994262695312,0.7392625212669373
0.03763916715979576,1.03125,1.0,2.0,10.0,1.088154911994934,1.0881569385528564,-1.109375,10.0,2.0,2.0,2,2,,
,,,,,,,,,,,2,2,1.088154911994934,0.7723205089569092
0.04892100393772125,0.9296875,1.0,8.0,10.0,0.968208372592926,0.9682163596153259,-0.90234375,10.0,5.0,2.0,3,3,,
,,,,,,,,,,,3,3,0.968208372592926,0.7404769659042358
0.04926246777176857,1.0078125,1.0,8.0,10.0,0.9930354356765747,0.9930434226989746,-0.96484375,10.0,4.0,2.0,4,4,,
,,,,,,,,,,,4,4,0.9930354356765747,0.9078575968742371
