kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,1.0,1.0,9.0,5.0,-0.8327773809432983,-0.8327683806419373,0.83203125,5.0,5.0,2.0,0,0,,
,,,,,,,,,,,0,0,-0.8327773809432983,0.8755756616592407
0.015719417482614517,1.0703125,1.046875,9.666666984558105,5.0,0.800866961479187,0.8008766174316406,-0.82421875,5.0,5.0,3.0,1,1,,
,,,,,,,,,,,1,1,0.800866961479187,0.9862821102142334
0.034661389887332916,0.9609375,1.046875,9.166666984558105,5.0,0.0905599519610405,0.09056911617517471,-0.08447265625,5.0,5.25,4.0,2,2,,
,,,,,,,,,,,2,2,0.0905599519610405,0.9409905672073364
0.046279408037662506,1.0859375,1.1171875,9.600000381469727,5.0,0.567233681678772,0.5672432780265808,-0.578125,5.0,5.599999904632568,5.0,3,3,,
,,,,,,,,,,,3,3,0.567233681678772,0.8404808044433594
0.06888008862733841,1.171875,1.171875,9.600000381469727,5.0,0.45971250534057617,0.459722101688385,-0.46875,5.0,5.0,6.0,4,4,,
,,,,,,,,,,,4,4,0.45971250534057617,0.8833213448524475
0.08084690570831299,1.1484375,1.1328125,9.2380952835083,5.0,1.1126289367675781,1.1126381158828735,-1.1015625,5.0,5.285714149475098,7.0,5,5,,
,,,,,,,,,,,5,5,1.1126289367675781,0.8143860101699829
0.0765833705663681,1.078125,1.1171875,9.642857551574707,5.0,1.0194392204284668,1.0194488763809204,-0.99609375,5.0,5.125,8.0,6,6,,
,,,,,,,,,,,6,6,1.0194392204284668,0.7969796061515808
0.07351440191268921,1.0859375,1.1015625,9.55555534362793,5.0,1.061327576637268,1.0613371133804321,-1.0,5.0,5.333333492279053,9.0,7,7,,
,,,,,,,,,,,7,7,1.061327576637268,1.0095661878585815
0.05575244128704071,1.1328125,1.1015625,9.51111125946045,5.0,1.256178855895996,1.2561883926391602,-1.296875,5.0,5.199999809265137,10.0,8,8,,
,,,,,,,,,,,8,8,1.256178855895996,0.8770607113838196
0.046063490211963654,1.15625,1.1171875,9.466667175292969,5.0,0.5182384848594666,0.5182479619979858,-0.5390625,5.0,5.599999904632568,10.0,9,9,,
,,,,,,,,,,,9,9,0.5182384848594666,0.8336829543113708
