train_loss,epoch,step,max_norm
3.154116630554199,0,0,
2.127436399459839,0,1,
1.2034764289855957,0,2,
1.0100033283233643,0,3,
0.6806215643882751,0,4,
0.44492045044898987,0,5,
0.40549415349960327,0,6,
0.378936231136322,0,7,
0.4646797180175781,0,8,
0.45951974391937256,0,9,
,0,9,0.4959533214569092
