Step,Fitness
0,-3.3600809574127197
1,-3.9010703802108764
2,0.3862348020076752
3,0.3862348020076752
4,1.9475907683372498
5,3.8174991369247437
6,3.8174991369247437
7,3.4825339317321777
8,3.4825339317321777
9,3.4825339317321777
10,3.703870248794556
11,3.456837368011475
12,3.456837368011475
13,2.301361393928528
14,2.301361393928528
15,2.301361393928528
16,3.0390113830566405
17,3.0390113830566405
18,3.0390113830566405
19,3.0390113830566405
20,3.0390113830566405
21,3.0390113830566405
22,3.9128300189971923
23,3.8319961071014403
24,3.6559131145477295
25,3.6559131145477295
26,3.3147743940353394
27,3.7944833278656005
28,3.7944833278656005
29,3.7944833278656005
30,4.495458793640137
31,4.495458793640137
32,4.495458793640137
33,4.495458793640137
34,4.495458793640137
35,4.495458793640137
36,4.495458793640137
37,4.495458793640137
38,4.495458793640137
39,5.151313638687133
40,5.151313638687133
41,3.8355376720428467
42,4.572358703613281
43,4.572358703613281
44,4.572358703613281
45,4.039963960647583
46,4.039963960647583
47,4.039963960647583
48,4.039963960647583
49,4.039963960647583
50,4.298722267150879
51,6.084341144561767
52,6.084341144561767
53,6.084341144561767
54,6.084341144561767
55,6.084341144561767
56,6.084341144561767
57,6.084341144561767
58,6.084341144561767
59,6.084341144561767
60,6.084341144561767
61,6.084341144561767
62,5.486096048355103
63,5.486096048355103
64,5.486096048355103
65,5.314847087860107
66,5.314847087860107
67,5.314847087860107
68,5.314847087860107
69,5.314847087860107
70,4.785516309738159
71,4.4261181354522705
72,3.655569624900818
73,3.655569624900818
74,2.5970112085342407
75,2.5970112085342407
76,2.6953897953033445
77,2.6953897953033445
78,2.5451977491378783
79,1.2439579248428345
80,1.2439579248428345
81,1.1116213083267212
82,1.1116213083267212
83,1.1116213083267212
84,2.4995982885360717
85,2.804609274864197
86,2.7388731479644775
87,2.7043951749801636
88,2.7043951749801636
89,2.069134259223938
90,2.069134259223938
91,1.6796872735023498
92,1.4246347427368165
93,1.396847903728485
94,1.096470010280609
95,1.096470010280609
96,1.096470010280609
97,1.4454049229621888
98,1.1644545674324036
