Step,Fitness
0,-4.30254898071289
1,-4.30254898071289
2,-3.9490821599960326
3,-3.9490821599960326
4,-4.600825309753418
5,-1.290867519378662
6,-1.290867519378662
7,0.9824775665998459
8,0.9824775665998459
9,0.7249757051467896
10,0.7249757051467896
11,0.7249757051467896
12,0.7249757051467896
13,0.7249757051467896
14,1.6262175619602204
15,1.4794459402561189
16,0.29407859593629837
17,0.8349321752786636
18,0.8349321752786636
19,1.1765804171562195
20,2.0077909588813783
21,2.2112529993057253
22,3.055982542037964
23,2.675585997104645
24,1.2190178334712982
25,1.2190178334712982
26,1.2190178334712982
27,1.9132349789142609
28,1.9132349789142609
29,1.9132349789142609
30,1.9132349789142609
31,1.9132349789142609
32,1.9132349789142609
33,2.175831174850464
34,1.4052160441875459
35,1.4052160441875459
36,-0.42798810452222824
37,-0.42798810452222824
38,-0.8424065917730331
39,-0.8424065917730331
40,-0.8424065917730331
41,-0.7554222077131272
42,-0.3665515884757042
43,-0.08199239708483219
44,-0.06061865426599979
45,-0.06061865426599979
46,-0.35798813998699186
47,-0.35798813998699186
48,-0.47280405163764955
49,-0.47280405163764955
50,-0.47280405163764955
51,0.48541628271341325
52,-0.662746787071228
53,-0.662746787071228
54,-0.3194702833890915
55,-0.6180884629487992
56,1.1169515311717988
57,1.1169515311717988
58,1.1169515311717988
59,1.1169515311717988
60,1.1169515311717988
61,1.1169515311717988
62,1.2518905401229858
63,1.2633081257343293
64,0.9296805888414383
65,-0.06444379426538945
66,-0.06444379426538945
67,-0.06444379426538945
68,-0.06444379426538945
69,-0.06444379426538945
70,-0.06444379426538945
71,-0.06444379426538945
72,-0.18995286524295807
73,-0.18995286524295807
74,-0.18995286524295807
75,0.24579824209213258
76,-0.6336087077856064
77,0.09659812860190868
78,0.09659812860190868
79,0.09659812860190868
80,0.09659812860190868
81,-0.5753390491008759
82,-0.5975053906440735
83,-0.5975053906440735
84,0.34363527297973634
85,0.34363527297973634
86,0.34363527297973634
87,2.096946668624878
88,2.096946668624878
89,2.096946668624878
90,1.7375102102756501
91,2.0015350461006163
92,2.4558780193328857
93,2.4558780193328857
94,2.4558780193328857
95,2.4558780193328857
96,2.4558780193328857
97,2.4558780193328857
98,2.4558780193328857
99,2.4558780193328857
100,2.4558780193328857
101,2.9711174607276916
102,2.9711174607276916
103,2.04587641954422
104,2.04587641954422
105,2.04587641954422
106,2.04587641954422
107,0.5866231411695481
108,0.178335565328598
109,0.178335565328598
110,0.842260530591011
111,0.842260530591011
112,1.4753009796142578
113,1.4753009796142578
114,-1.4730023324489594
115,0.9988473176956176
116,0.9988473176956176
117,0.9588518232107163
118,1.3448252081871033
119,1.3448252081871033
120,1.3448252081871033
121,1.6904664576053618
122,1.6160839438438415
123,1.6160839438438415
124,1.6160839438438415
125,2.042491626739502
126,2.2656699895858763
127,2.2656699895858763
128,1.347444361448288
129,1.347444361448288
130,1.347444361448288
131,1.5765385150909423
132,1.5765385150909423
133,1.5765385150909423
134,1.5765385150909423
135,1.5765385150909423
136,1.1674976885318755
137,1.1674976885318755
138,1.2118367314338685
139,2.440376317501068
140,0.41323760747909544
141,1.313994163274765
142,1.313994163274765
143,1.028706705570221
144,2.164661240577698
145,1.1068506479263305
146,1.1068506479263305
147,0.6522702634334564
148,1.0665441930294037
149,1.0665441930294037
150,1.0665441930294037
151,1.4291492104530334
152,1.5076767385005951
153,1.5076767385005951
154,1.3840166091918946
155,1.3840166091918946
156,1.3840166091918946
157,1.3840166091918946
158,0.9005194693803787
159,0.9005194693803787
160,0.42522033751010896
161,0.42522033751010896
162,0.5695877283811569
163,0.5695877283811569
164,0.5695877283811569
165,0.7331781953573226
166,1.950281596183777
167,1.3167941927909852
168,1.2913204729557037
169,1.2913204729557037
170,1.9038032114505767
171,1.4137015342712402
172,1.4137015342712402
173,1.9119944155216217
174,0.6996668219566345
175,0.6996668219566345
176,-1.9604358434677125
177,-0.7887294232845307
178,-0.7887294232845307
179,-0.4800540655851364
180,0.18884992077946663
181,0.20526729822158812
182,-0.889979362487793
183,-0.889979362487793
184,-0.889979362487793
185,-0.889979362487793
186,1.2345246076583862
187,-0.03560485523194075
188,-0.03560485523194075
189,-0.6451707601547241
190,-2.116734266281128
191,-2.041611576080322
192,-2.126888120174408
193,-2.126888120174408
194,-2.126888120174408
195,-4.077969217300415
196,-4.077969217300415
197,-3.8877388715744017
198,-0.29918005168437956
199,-1.1001296818256379
200,-1.1001296818256379
201,0.6230393290519715
202,1.056668722629547
203,1.056668722629547
204,1.621199357509613
205,1.621199357509613
206,1.621199357509613
207,1.621199357509613
208,2.088017964363098
209,1.8861173629760741
210,1.8861173629760741
211,1.8861173629760741
212,1.8861173629760741
213,1.8861173629760741
214,2.134817385673523
215,2.134817385673523
216,2.134817385673523
217,2.134817385673523
218,1.2818429172039032
219,1.2818429172039032
220,1.2818429172039032
221,0.6031287103891373
222,0.6031287103891373
223,0.6031287103891373
224,0.6031287103891373
225,0.3799245774745941
226,0.7415554732084274
227,0.7415554732084274
228,0.5595997929573059
229,1.545731681585312
230,1.280280214548111
231,1.102437961101532
232,1.102437961101532
233,0.7029306352138519
234,0.7689760982990265
235,0.7689760982990265
236,0.7689760982990265
237,0.7689760982990265
238,0.7689760982990265
239,0.5477873474359513
240,0.9439118415117264
241,1.1385939240455627
242,1.1385939240455627
243,1.1203613460063935
244,1.1203613460063935
245,0.04874553829431534
246,1.431613916158676
247,1.431613916158676
248,1.431613916158676
249,1.431613916158676
250,-0.17798491343855857
251,-0.17798491343855857
252,-0.17798491343855857
253,-0.23675293177366258
254,-0.23675293177366258
255,-0.0058597550727427
256,-0.4941291868686676
257,-0.4941291868686676
258,-0.4941291868686676
259,-0.46598223596811295
260,0.5086840093135834
261,0.5086840093135834
262,0.5086840093135834
263,0.5086840093135834
264,0.5086840093135834
265,0.5086840093135834
266,-0.1750897727906704
267,0.5660160273313523
268,0.5660160273313523
269,0.5660160273313523
270,0.5660160273313523
271,0.41912025064229963
272,0.41912025064229963
273,0.41912025064229963
274,0.41912025064229963
275,0.41912025064229963
276,0.6295054078102111
277,0.4552409663796425
278,-0.8641189247369766
279,0.48255140632390975
280,1.370796412229538
281,2.3243414402008056
282,2.3243414402008056
283,2.3243414402008056
284,2.3243414402008056
285,2.3243414402008056
286,2.3243414402008056
287,2.3243414402008056
288,2.3243414402008056
289,2.3243414402008056
290,1.3960517346858978
291,1.5677869200706482
292,0.9569381743669509
293,0.6862979471683502
294,0.7088791102170944
295,0.7088791102170944
296,0.4575556948781013
297,0.5710237294435501
298,0.38970651775598525
299,-0.1836947336792946
300,-0.4254438027739525
301,-0.4254438027739525
302,0.13874524533748628
303,0.17107221707701684
304,0.17107221707701684
305,1.0180321335792542
306,2.2358006119728087
307,2.2358006119728087
308,2.2358006119728087
309,2.2358006119728087
310,2.2358006119728087
311,1.996128410100937
312,1.2613480508327484
313,1.0956527769565583
314,1.0956527769565583
315,1.0956527769565583
316,1.2643472790718078
317,1.2643472790718078
318,1.2643472790718078
319,1.194016695022583
320,1.194016695022583
321,-2.0204651236534117
322,-0.5501163303852081
323,-0.9797244369983673
324,-1.0597146332263947
325,-1.0597146332263947
326,-1.8741315186023713
327,-0.373940509557724
328,0.5875867128372192
329,0.3050593763589859
330,0.4835186466574669
331,-0.06888850331306458
332,-0.06888850331306458
333,-0.018356689531356097
334,0.06713485494256019
335,0.20345988795161246
336,-0.22216647863388062
337,-0.22216647863388062
338,0.10320371761918068
339,0.10320371761918068
340,-0.07833552993834018
341,-0.07833552993834018
342,-0.5790901422500611
343,-0.5790901422500611
344,-0.5790901422500611
345,-0.9723509937524796
346,-0.9723509937524796
347,-0.9723509937524796
348,2.0872357964515684
349,2.0872357964515684
350,2.0872357964515684
351,0.41852726936340334
352,0.41852726936340334
353,0.41852726936340334
354,-0.4588212758302689
355,-0.7075941890478135
356,-0.06058994270861149
357,-0.06058994270861149
358,-0.06058994270861149
359,-0.06058994270861149
360,0.12432541325688362
361,0.12432541325688362
362,0.7027626127004624
363,0.7027626127004624
364,0.7027626127004624
365,0.551503649353981
366,0.551503649353981
367,0.551503649353981
368,0.551503649353981
369,0.551503649353981
370,0.551503649353981
371,0.551503649353981
372,0.551503649353981
373,0.8342713505029679
374,0.8342713505029679
375,1.5571519434452057
376,1.5571519434452057
377,1.5310239613056182
378,1.5310239613056182
379,1.5310239613056182
380,1.5310239613056182
381,1.5310239613056182
382,1.5599215567111968
383,1.5599215567111968
384,1.505407190322876
385,1.505407190322876
386,0.9734741896390915
387,1.122264951467514
388,-3.910620701313019
389,-3.910620701313019
390,-1.5999314963817597
391,-1.5999314963817597
392,-1.5999314963817597
393,-1.5999314963817597
394,-0.9880475491285324
395,0.9538718491792679
396,-0.7992748051881791
397,0.8056358218193054
398,0.8056358218193054
399,0.6523580521345138
400,0.6523580521345138
401,1.09772087931633
402,1.3575662434101106
403,1.3575662434101106
404,0.8569038569927215
405,1.5344548642635345
406,1.5344548642635345
407,1.5344548642635345
408,1.7506945133209229
409,2.4974738359451294
410,2.0412160038948057
411,2.0412160038948057
412,2.0290732264518736
413,2.104778790473938
414,2.104778790473938
415,2.107993018627167
416,1.9802128076553345
417,1.3839516043663025
418,1.3839516043663025
419,1.3839516043663025
420,1.3839516043663025
421,1.3839516043663025
422,1.3839516043663025
423,0.7057680159807205
424,0.7057680159807205
425,1.1300526976585388
426,1.1300526976585388
427,1.1300526976585388
428,1.198794460296631
429,1.0862269222736358
430,1.0862269222736358
431,1.0862269222736358
432,1.7828111171722412
433,1.476274210214615
434,1.476274210214615
435,1.476274210214615
436,1.3957780420780181
437,1.4370132982730865
438,1.4370132982730865
439,1.4370132982730865
440,1.4370132982730865
441,1.4370132982730865
442,1.4370132982730865
443,1.4370132982730865
444,1.5833536863327027
445,1.5833536863327027
446,2.2086918354034424
447,2.2086918354034424
448,2.1925381898880003
449,2.678181731700897
450,2.678181731700897
451,2.678181731700897
452,2.678181731700897
453,2.678181731700897
454,2.678181731700897
455,2.678181731700897
456,2.678181731700897
457,2.678181731700897
458,2.678181731700897
459,2.678181731700897
460,2.678181731700897
461,2.678181731700897
462,2.678181731700897
463,2.678181731700897
464,3.020236086845398
465,3.020236086845398
466,3.020236086845398
467,3.020236086845398
468,2.2011181473731996
469,2.2011181473731996
470,2.2104207158088682
471,2.2104207158088682
472,-0.12176007591187954
473,-0.855336120724678
474,-0.855336120724678
475,-0.7474304497241974
476,-0.7474304497241974
477,0.10030987933278084
478,0.31830506175756457
479,0.31830506175756457
480,-0.06036668363958597
481,-0.06036668363958597
482,-0.06036668363958597
483,-0.06036668363958597
484,-0.06036668363958597
485,0.143620415776968
486,0.143620415776968
487,1.4281403362751006
488,1.4281403362751006
489,1.4281403362751006
490,2.264314925670624
491,2.264314925670624
492,2.264314925670624
493,2.264314925670624
494,2.281908869743347
495,2.281908869743347
496,1.4157818377017974
497,0.7313705772161484
498,1.4625241577625274
499,1.5597488641738892
500,1.7897063195705414
501,1.7897063195705414
502,1.7897063195705414
503,1.6672440111637115
504,1.6672440111637115
505,1.6004597783088683
